Timestamp_(ms);Type;step;value_1;value_2;value_3;GroundTruth;value_4;value_5;turns
1744817805955;Compass;1.0;75.21121301042817;-2.514887;5.1070557;0.0;0;0;0
1744817805958;Gyro;1.0;-0.0;-2.514887;7.035187;0.0;0;0;0
1744817805965;Compass;1.0;75.15624350311822;-2.514887;7.035187;0.0;0;0;0
1744817805968;Gyro;1.0;-3.2516353;0.7367482;9.207886;0.0;0;0;0
1744817805975;Compass;1.0;75.07524870921175;0.7367482;9.207886;0.0;0;0;0
1744817805977;Gyro;1.0;-0.0;0.7367482;10.896973;0.0;0;0;0
1744817805985;Compass;1.0;74.80145595173933;0.7367482;10.896973;0.0;0;0;0
1744817805988;Gyro;1.0;-0.0;0.7367482;12.365784;0.0;0;0;0
1744817805997;Compass;1.0;74.67777133290735;0.7367482;12.365784;0.0;0;0;0
1744817806001;Gyro;1.0;-0.0;0.7367482;13.585724;0.0;0;0;0
1744817806005;Compass;1.0;74.42891953065018;0.7367482;13.585724;0.0;0;0;0
1744817806006;Gyro;1.0;-0.0;0.7367482;14.55484;0.0;0;0;0
1744817806015;Compass;1.0;74.52068190274429;0.7367482;14.55484;0.0;0;0;0
1744817806017;Gyro;1.0;-0.0;0.7367482;15.039398;0.0;0;0;0
1744817806025;Compass;1.0;74.1481572174926;0.7367482;15.039398;0.0;0;0;0
1744817806028;Gyro;1.0;-0.0;0.7367482;15.178986;0.0;0;0;0
1744817806035;Compass;1.0;74.07695006714302;0.7367482;15.178986;0.0;0;0;0
1744817806037;Gyro;1.0;-0.24036536;0.9771136;14.744507;0.0;0;0;0
1744817806045;Compass;1.0;73.91406539015426;0.9771136;14.744507;0.0;0;0;0
1744817806048;Gyro;1.0;0.0;0.9771136;14.26239;0.0;0;0;0
1744817806055;Compass;1.0;73.77240125887187;0.9771136;14.26239;0.0;0;0;0
1744817806058;Gyro;1.0;0.0;0.9771136;13.755585;0.0;0;0;0
1744817806065;Compass;1.0;73.71201352222037;0.9771136;13.755585;0.0;0;0;0
1744817806068;Gyro;1.0;0.0;0.9771136;13.09317;0.0;0;0;0
1744817806075;Compass;1.0;73.73032046756612;0.9771136;13.09317;0.0;0;0;0
1744817806078;Gyro;1.0;0.0;0.9771136;12.48822;0.0;0;0;0
1744817806085;Compass;1.0;73.7118810386087;0.9771136;12.48822;0.0;0;0;0
1744817806087;Gyro;1.0;0.0;0.9771136;11.700684;0.0;0;0;0
1744817806095;Compass;1.0;73.67716212470457;0.9771136;11.700684;0.0;0;0;0
1744817806097;Gyro;1.0;1.0653342;-0.0882206;11.416412;0.0;0;0;0
1744817806105;Compass;1.0;73.46398458598608;-0.0882206;11.416412;0.0;0;0;0
1744817806107;Gyro;1.0;0.0;-0.0882206;11.445038;0.0;0;0;0
1744817806114;Compass;1.0;73.58299417154754;-0.0882206;11.445038;0.0;0;0;0
1744817806117;Gyro;1.0;0.0;-0.0882206;11.22583;0.0;0;0;0
1744817806125;Compass;1.0;73.4745651143986;-0.0882206;11.22583;0.0;0;0;0
1744817806128;Gyro;1.0;0.0;-0.0882206;11.264191;0.0;0;0;0
1744817806134;Compass;1.0;73.34068085823856;-0.0882206;11.264191;0.0;0;0;0
1744817806137;Gyro;1.0;0.0;-0.0882206;10.881378;0.0;0;0;0
1744817806145;Compass;1.0;73.28681348817125;-0.0882206;10.881378;0.0;0;0;0
1744817806148;Gyro;1.0;0.0;-0.0882206;10.779022;0.0;0;0;0
1744817806156;Compass;1.0;73.05536214063962;-0.0882206;10.779022;0.0;0;0;0
1744817806159;Gyro;1.0;0.0;-0.0882206;10.584595;0.0;0;0;0
1744817806165;Compass;1.0;72.96962660073025;-0.0882206;10.584595;0.0;0;0;0
1744817806168;Gyro;1.0;0.28959334;-0.37781394;10.548859;0.0;0;0;0
1744817806175;Compass;1.0;72.97275818755928;-0.37781394;10.548859;0.0;0;0;0
1744817806180;Gyro;1.0;0.0;-0.37781394;10.944763;0.0;0;0;0
1744817806185;Compass;1.0;72.76677748979957;-0.37781394;10.944763;0.0;0;0;0
1744817806187;Gyro;1.0;-0.0;-0.37781394;11.465118;0.0;0;0;0
1744817806195;Compass;1.0;72.80308415513727;-0.37781394;11.465118;0.0;0;0;0
1744817806199;Gyro;1.0;-0.0;-0.37781394;11.704315;0.0;0;0;0
1744817806206;Compass;1.0;72.56500318679797;-0.37781394;11.704315;0.0;0;0;0
1744817806210;Gyro;1.0;-0.0;-0.37781394;11.967773;0.0;0;0;0
1744817806215;Compass;1.0;72.54691370072196;-0.37781394;11.967773;0.0;0;0;0
1744817806216;Gyro;1.0;-0.0;-0.37781394;12.705688;0.0;0;0;0
1744817806225;Compass;1.0;72.57208162406532;-0.37781394;12.705688;0.0;0;0;0
1744817806230;Gyro;1.0;-0.0;-0.37781394;12.872406;0.0;0;0;0
1744817806237;Compass;1.0;72.46187036124586;-0.37781394;12.872406;0.0;0;0;0
1744817806240;Gyro;1.0;-0.25090885;-0.12690508;12.702301;0.0;0;0;0
1744817806245;Compass;1.0;72.5508711612066;-0.12690508;12.702301;0.0;0;0;0
1744817806246;Gyro;1.0;-0.0;-0.12690508;12.481232;0.0;0;0;0
1744817806255;Compass;1.0;72.6012762456694;-0.12690508;12.481232;0.0;0;0;0
1744817806258;Gyro;1.0;-0.0;-0.12690508;12.532379;0.0;0;0;0
1744817806265;Compass;1.0;72.30866454824069;-0.12690508;12.532379;0.0;0;0;0
1744817806268;Gyro;1.0;-0.0;-0.12690508;11.73288;0.0;0;0;0
1744817806275;Compass;1.0;72.34862969503983;-0.12690508;11.73288;0.0;0;0;0
1744817806278;Gyro;1.0;-0.0;-0.12690508;10.834137;0.0;0;0;0
1744817806285;Compass;1.0;72.36949460926199;-0.12690508;10.834137;0.0;0;0;0
1744817806289;Gyro;1.0;-0.0;-0.12690508;10.376617;0.0;0;0;0
1744817806295;Compass;1.0;72.35678203354541;-0.12690508;10.376617;0.0;0;0;0
1744817806298;Gyro;1.0;-0.0;-0.12690508;10.650513;0.0;0;0;0
1744817806306;Compass;1.0;72.42560838543228;-0.12690508;10.650513;0.0;0;0;0
1744817806310;Gyro;1.0;-0.83796734;0.71106225;11.107422;0.0;0;0;0
1744817806317;Compass;1.5;72.13602060517339;0.71106225;11.107422;0.0;0;0;0
1744817806321;Gyro;1.5;-0.0;0.71106225;11.901245;0.0;0;0;0
1744817806325;Compass;1.5;72.00461139746537;0.71106225;11.901245;0.0;0;0;0
1744817806326;Gyro;1.5;-0.0;0.71106225;12.472168;0.0;0;0;0
1744817806335;Compass;1.5;72.01730477808789;0.71106225;12.472168;0.0;0;0;0
1744817806339;Gyro;1.5;-0.0;0.71106225;13.3941345;0.0;0;0;0
1744817806345;Compass;1.5;71.90730252380492;0.71106225;13.3941345;0.0;0;0;0
1744817806348;Gyro;1.5;-0.0;0.71106225;14.073425;0.0;0;0;0
1744817806355;Compass;1.5;72.20200070808288;0.71106225;14.073425;0.0;0;0;0
1744817806358;Gyro;1.5;-0.0;0.71106225;14.364105;0.0;0;0;0
1744817806365;Compass;1.5;72.22044702679429;0.71106225;14.364105;0.0;0;0;0
1744817806370;Gyro;1.5;-0.32976434;1.0408266;14.411682;0.0;0;0;0
1744817806375;Compass;1.5;72.08301420931286;1.0408266;14.411682;0.0;0;0;0
1744817806377;Gyro;1.5;-0.0;1.0408266;14.578247;0.0;0;0;0
1744817806385;Compass;1.5;71.99598513111685;1.0408266;14.578247;0.0;0;0;0
1744817806390;Gyro;1.5;0.0;1.0408266;14.46579;0.0;0;0;0
1744817806398;Compass;1.5;71.75626061536373;1.0408266;14.46579;0.0;0;0;0
1744817806404;Gyro;1.5;0.0;1.0408266;14.390076;0.0;0;0;0
1744817806406;Compass;1.5;71.95479266525615;1.0408266;14.390076;0.0;0;0;0
1744817806409;Gyro;1.5;0.0;1.0408266;13.950348;0.0;0;0;0
1744817806415;Compass;1.5;71.92851268794594;1.0408266;13.950348;0.0;0;0;0
1744817806420;Gyro;1.5;0.0;1.0408266;13.591797;0.0;0;0;0
1744817806425;Compass;1.5;71.80216418221669;1.0408266;13.591797;0.0;0;0;0
