Quasi_Static_Interval_Number,Compass_Heading,Time,Step,Variance
1,282.89316,116.532,100.17411769942524,4.0
1,280.94235,116.542,100.18271397492892,4.0
1,279.35474,116.552,100.1913102504326,4.0
1,278.46524,116.562,100.19990652593627,4.0
1,277.90048,116.572,100.20850280143993,4.0
1,277.397,116.582,100.21709907694361,4.0
1,276.63504,116.592,100.22569535244729,4.0
1,276.09546,116.602,100.23429162795097,4.0
1,275.49106,116.612,100.24288790345464,4.0
1,275.34058,116.622,100.25148417895831,4.0
1,276.0594,116.632,100.26008045446198,4.0
1,277.32556,116.642,100.26867672996566,4.0
1,278.46863,116.652,100.27727300546934,4.0
1,278.9026,116.662,100.28586928097302,4.0
1,277.90796,116.672,100.2944655564767,4.0
1,276.3747,116.682,100.30306183198036,4.0
1,274.4947,116.692,100.31165810748404,4.0
1,273.27338,116.702,100.32025438298771,4.0
1,272.34445,116.712,100.32885065849139,4.0
1,272.0018,116.722,100.33744693399507,4.0
1,272.08728,116.732,100.34604320949875,4.0
1,272.9881,116.742,100.35463948500241,4.0
1,274.09177,116.752,100.36323576050609,4.0
1,275.7546,116.762,100.37183203600976,4.0
1,276.3248,116.772,100.38042831151344,4.0
1,276.30978,116.782,100.38902458701712,4.0
1,275.61905,116.793,100.39848049007115,4.0
1,274.8548,116.802,100.40621713802446,4.0
1,274.43683,116.812,100.41481341352814,4.0
1,274.05127,116.822,100.42340968903181,4.0
1,273.85904,116.834,100.43372521963623,4.0
1,273.46573,116.842,100.44060224003917,4.0
1,273.38544,116.852,100.44919851554285,4.0
1,273.7306,116.862,100.45779479104651,4.0
1,274.0345,116.872,100.46639106655019,4.0
1,274.16702,116.882,100.47498734205386,4.0
1,274.33447,116.892,100.48358361755754,4.0
1,274.34143,116.902,100.49217989306122,4.0
1,274.59457,116.913,100.50163579611525,4.0
1,274.93103,116.922,100.50937244406856,4.0
1,275.4987,116.932,100.51796871957224,4.0
1,275.64435,116.942,100.5265649950759,4.0
1,275.58853,116.96,100.54203829098253,4.0
1,275.68625,116.971,100.55149419403658,4.0
1,276.0794,116.979,100.55837121443952,4.0
1,276.4909,116.984,100.56266935219135,4.0
1,277.2637,116.996,100.57298488279577,4.0
1,278.37726,117.002,100.57814264809797,4.0
1,279.3445,117.012,100.58673892360164,4.0
1,280.30438,117.022,100.59533519910532,4.0
1,281.30368,117.032,100.60393147460898,4.0
1,282.41348,117.043,100.61338737766303,4.0
1,283.41492,117.052,100.62112402561634,4.0
1,283.94736,117.062,100.62972030112002,4.0
1,284.15527,117.073,100.63917620417403,4.0
1,284.1929,117.082,100.64691285212734,4.0
1,284.36563,117.092,100.65550912763103,4.0
1,284.34467,117.102,100.66410540313471,4.0
1,283.8912,117.112,100.67270167863839,4.0
1,283.45453,117.122,100.68129795414207,4.0
1,283.3137,117.132,100.68989422964574,4.0
1,282.94406,117.142,100.69849050514942,4.0
1,282.2075,117.152,100.70708678065309,4.0
1,281.6339,117.162,100.71568305615676,4.0
1,281.05728,117.178,100.72943709696264,4.0
1,280.72794,117.182,100.73287560716412,4.0
1,280.05673,117.192,100.74147188266777,4.0
1,280.07312,117.202,100.75006815817147,4.0
1,280.12543,117.212,100.75866443367514,4.0
1,280.54535,117.222,100.7672607091788,4.0
1,281.5044,117.232,100.77585698468249,4.0
1,282.19403,117.242,100.78445326018617,4.0
1,282.77368,117.252,100.79304953568982,4.0
1,283.27182,117.262,100.80164581119351,4.0
1,283.14114,117.272,100.81024208669719,4.0
1,282.57382,117.282,100.81883836220086,4.0
1,281.79404,117.292,100.82743463770454,4.0
1,281.27615,117.302,100.83603091320822,4.0
1,281.161,117.312,100.8446271887119,4.0
1,281.05972,117.322,100.85322346421556,4.0
1,281.24863,117.332,100.86181973971922,4.0
1,280.7643,117.342,100.87041601522292,4.0
1,280.21832,117.352,100.87901229072659,4.0
1,279.38223,117.362,100.88760856623026,4.0
1,279.23102,117.372,100.89620484173395,4.0
1,279.20978,117.382,100.90480111723761,4.0
1,279.5383,117.392,100.91339739274127,4.0
1,279.99716,117.402,100.92199366824497,4.0
1,280.3816,117.412,100.93058994374864,4.0
1,280.73328,117.422,100.93918621925232,4.0
1,281.27466,117.434,100.94950174985672,4.0
1,281.86926,117.442,100.95637877025965,4.0
1,283.0511,117.452,100.96497504576334,4.0
1,284.48734,117.462,100.97357132126702,4.0
1,286.38953,117.472,100.98216759677068,4.0
1,287.88217,117.485,100.99334275492546,4.0
1,288.1721,117.494,101.00107940287877,4.0
1,287.66492,117.502,101.0079564232817,4.0
1,286.33438,117.512,101.01655269878539,4.0
1,285.08282,117.522,101.02514897428907,4.0
1,283.78772,117.532,101.03374524979273,4.0
1,282.41772,117.542,101.04234152529642,4.0
1,281.50974,117.552,101.0509378008001,4.0
1,280.95157,117.562,101.05953407630376,4.0
1,280.72824,117.572,101.06813035180744,4.0
1,281.26974,117.582,101.0767266273111,4.0
1,281.88547,117.592,101.0853229028148,4.0
1,282.98,117.603,101.09477880586881,4.0
1,284.17636,117.612,101.10251545382212,4.0
1,285.67224,117.622,101.11111172932581,4.0
1,287.22873,117.632,101.11970800482949,4.0
1,288.68036,117.643,101.12916390788354,4.0
1,290.24878,117.653,101.13776018338721,4.0
1,291.31076,117.662,101.14549683134052,4.0
1,291.29028,117.672,101.15409310684417,4.0
1,290.6876,117.683,101.16354900989823,4.0
1,289.7086,117.692,101.17128565785153,4.0
1,287.96155,117.702,101.1798819333552,4.0
1,286.41763,117.712,101.1884782088589,4.0
1,285.13318,117.722,101.19707448436255,4.0
1,284.535,117.732,101.20567075986624,4.0
1,284.01498,117.742,101.21426703536991,4.0
1,284.04263,117.752,101.22286331087358,4.0
1,284.66415,117.763,101.23231921392764,4.0
1,285.6613,117.772,101.24005586188095,4.0
1,286.46136,117.782,101.2486521373846,4.0
1,287.30502,117.792,101.25724841288829,4.0
1,287.37894,117.802,101.26584468839197,4.0
1,287.09363,117.812,101.27444096389563,4.0
1,286.3883,117.822,101.28303723939932,4.0
1,285.5369,117.832,101.29163351490297,4.0
1,284.88217,117.843,101.30108941795703,4.0
1,284.05368,117.852,101.30882606591034,4.0
1,283.64645,117.862,101.317422341414,4.0
1,283.73947,117.872,101.3260186169177,4.0
1,284.20648,117.882,101.33461489242137,4.0
1,284.8549,117.892,101.34321116792502,4.0
1,285.6357,117.902,101.35180744342871,4.0
1,286.4301,117.912,101.36040371893239,4.0
1,287.1374,117.924,101.3707192495368,4.0
1,287.2925,117.932,101.37759626993974,4.0
1,287.5536,117.942,101.38619254544341,4.0
1,287.33127,117.953,101.39564844849747,4.0
1,287.27542,117.963,101.40424472400112,4.0
1,287.4816,117.973,101.4128409995048,4.0
1,288.01535,117.982,101.4205776474581,4.0
1,288.36154,117.992,101.4291739229618,4.0
1,288.86047,118.002,101.43777019846546,4.0
1,288.9361,118.012,101.44636647396912,4.0
1,289.3792,118.022,101.45496274947281,4.0
1,289.86673,118.032,101.46355902497648,4.0
1,290.1687,118.042,101.47215530048017,4.0
1,290.20126,118.052,101.48075157598385,4.0
1,289.3721,118.062,101.48934785148751,4.0
1,288.219,118.072,101.4979441269912,4.0
1,287.1637,118.082,101.50654040249485,4.0
1,286.06287,118.092,101.51513667799853,4.0
1,285.4554,118.102,101.52373295350222,4.0
1,284.96573,118.112,101.53232922900588,4.0
1,284.88678,118.122,101.54092550450956,4.0
1,285.6953,118.132,101.54952178001325,4.0
1,287.40378,118.142,101.5581180555169,4.0
1,289.2778,118.152,101.56671433102058,4.0
1,291.0351,118.162,101.57531060652427,4.0
1,292.26334,118.172,101.58390688202793,4.0
1,293.0603,118.182,101.59250315753162,4.0
1,293.60175,118.192,101.60109943303527,4.0
1,293.7356,118.202,101.60969570853895,4.0
1,294.0575,118.212,101.61829198404264,4.0
1,294.22275,118.222,101.6268882595463,4.0
1,294.01685,118.233,101.63634416260037,4.0
1,293.90912,118.242,101.64408081055367,4.0
1,293.50626,118.252,101.65267708605732,4.0
1,292.52502,118.262,101.661273361561,4.0
1,291.96326,118.272,101.66986963706469,4.0
1,291.47037,118.282,101.67846591256836,4.0
1,291.20816,118.293,101.68792181562242,4.0
1,291.0059,118.302,101.69565846357573,4.0
1,291.12762,118.312,101.70425473907937,4.0
1,291.9349,118.322,101.71285101458307,4.0
1,292.9211,118.332,101.72144729008673,4.0
1,293.94174,118.342,101.7300435655904,4.0
1,294.61786,118.352,101.7386398410941,4.0
1,294.5775,118.362,101.74723611659775,4.0
1,293.9438,118.373,101.75669201965181,4.0
1,293.1982,118.382,101.76442866760512,4.0
1,292.5779,118.392,101.77302494310878,4.0
1,292.11407,118.402,101.78162121861246,4.0
1,291.65558,118.412,101.79021749411615,4.0
1,291.63074,118.422,101.7988137696198,4.0
1,291.63083,118.432,101.80741004512348,4.0
1,291.51007,118.442,101.81600632062715,4.0
1,291.5169,118.452,101.82460259613083,4.0
1,291.67953,118.462,101.83319887163451,4.0
1,292.20776,118.473,101.84265477468854,4.0
1,292.8663,118.483,101.85125105019223,4.0
1,293.21478,118.496,101.862426208347,4.0
1,293.62048,118.504,101.86930322874996,4.0
1,293.8171,118.514,101.87789950425362,4.0
1,294.22943,118.522,101.88477652465657,4.0
1,295.09964,118.532,101.89337280016022,4.0
1,295.6122,118.542,101.9019690756639,4.0
1,296.00974,118.555,101.9131442338187,4.0
1,296.64505,118.563,101.92002125422162,4.0
1,297.64578,118.572,101.92775790217493,4.0
1,298.85742,118.582,101.93635417767861,4.0
1,300.88486,118.592,101.94495045318227,4.0
1,302.63284,118.602,101.95354672868595,4.0
1,303.74738,118.612,101.96214300418963,4.0
1,302.93924,118.622,101.9707392796933,4.0
1,301.16483,118.632,101.979335555197,4.0
1,299.158,118.642,101.98793183070066,4.0
1,297.1548,118.654,101.99824736130506,4.0
1,295.58295,118.664,102.00684363680874,4.0
1,294.7441,118.672,102.01372065721168,4.0
1,294.51273,118.682,102.02231693271536,4.0
1,294.5633,118.693,102.0317728357694,4.0
1,295.1174,118.704,102.04122873882343,4.0
1,296.32236,118.712,102.04810575922637,4.0
1,297.54654,118.722,102.05670203473005,4.0
1,298.74808,118.734,102.06701756533447,4.0
1,299.8115,118.743,102.07475421328778,4.0
1,301.16287,118.752,102.08249086124108,4.0
1,301.97623,118.762,102.09108713674476,4.0
1,301.9898,118.772,102.09968341224845,4.0
1,301.6652,118.782,102.1082796877521,4.0
1,300.64645,118.792,102.11687596325578,4.0
1,299.39035,118.802,102.12547223875947,4.0
1,298.08017,118.812,102.13406851426313,4.0
1,296.63144,118.822,102.1426647897668,4.0
1,295.8539,118.832,102.15126106527048,4.0
1,295.57208,118.843,102.16071696832452,4.0
1,295.38345,118.852,102.16845361627783,4.0
1,295.45218,118.862,102.17704989178151,4.0
1,295.6139,118.872,102.18564616728519,4.0
1,296.33575,118.882,102.19424244278885,4.0
1,297.15982,118.892,102.20283871829253,4.0
1,298.25464,118.902,102.2114349937962,4.0
1,299.16336,118.912,102.22003126929988,4.0
1,299.70428,118.922,102.22862754480356,4.0
1,299.47186,118.932,102.23722382030724,4.0
1,299.1162,118.942,102.2458200958109,4.0
1,298.4041,118.952,102.25441637131458,4.0
1,297.5927,118.962,102.26301264681825,4.0
1,296.8696,118.972,102.27160892232193,4.0
1,296.7105,118.982,102.28020519782561,4.0
1,296.9087,118.992,102.28880147332929,4.0
1,297.2626,119.002,102.29739774883295,4.0
1,297.98987,119.012,102.30599402433663,4.0
1,298.6077,119.022,102.3145902998403,4.0
1,298.9032,119.032,102.32318657534398,4.0
1,298.46173,119.042,102.33178285084766,4.0
1,297.8754,119.054,102.34209838145206,4.0
1,296.80954,119.064,102.35069465695574,4.0
1,296.43527,119.072,102.35757167735868,4.0
1,295.9482,119.082,102.36616795286236,4.0
1,296.03372,119.092,102.37476422836603,4.0
1,296.2316,119.102,102.38336050386971,4.0
1,296.57904,119.112,102.39195677937337,4.0
1,296.7233,119.122,102.40055305487705,4.0
1,297.29224,119.133,102.4100089579311,4.0
1,297.591,119.142,102.4177456058844,4.0
1,298.30075,119.152,102.42634188138808,4.0
1,298.8394,119.162,102.43493815689176,4.0
1,299.68542,119.172,102.44353443239542,4.0
1,300.78436,119.182,102.4521307078991,4.0
1,301.94394,119.192,102.46072698340278,4.0
1,302.50925,119.202,102.46932325890646,4.0
1,301.73346,119.212,102.47791953441013,4.0
1,299.41693,119.222,102.48651580991381,4.0
1,297.65372,119.232,102.49511208541747,4.0
1,296.884,119.242,102.50370836092115,4.0
1,297.01215,119.252,102.51230463642483,4.0
1,297.50174,119.262,102.5209009119285,4.0
1,298.09943,119.272,102.52949718743218,4.0
1,299.2528,119.282,102.53809346293586,4.0
1,300.9553,119.292,102.54668973843953,4.0
1,302.54282,119.302,102.5552860139432,4.0
1,303.84058,119.312,102.56388228944688,4.0
1,304.77905,119.322,102.57247856495056,4.0
1,304.96524,119.332,102.58107484045424,4.0
1,304.0469,119.342,102.58967111595791,4.0
1,302.8665,119.352,102.59826739146158,4.0
1,301.28064,119.362,102.60686366696525,4.0
1,299.59363,119.372,102.61545994246893,4.0
1,298.838,119.383,102.62491584552298,4.0
1,298.37714,119.392,102.63265249347629,4.0
1,298.52264,119.402,102.64124876897996,4.0
1,298.90494,119.412,102.64984504448363,4.0
1,299.0264,119.423,102.65930094753767,4.0
1,298.86542,119.433,102.66789722304135,4.0
1,298.35815,119.442,102.67563387099466,4.0
1,298.2323,119.452,102.68423014649834,4.0
1,298.17496,119.463,102.69368604955237,4.0
1,298.28766,119.472,102.70142269750568,4.0
1,298.83276,119.482,102.71001897300935,4.0
1,299.748,119.492,102.71861524851303,4.0
1,300.57104,119.502,102.72721152401671,4.0
1,300.59988,119.515,102.73838668217148,4.0
1,300.11844,119.522,102.74440407502405,4.0
1,299.1442,119.533,102.7538599780781,4.0
1,298.20767,119.544,102.76331588113214,4.0
1,297.47644,119.552,102.77019290153508,4.0
1,296.99493,119.562,102.77878917703876,4.0
1,296.7141,119.572,102.78738545254244,4.0
1,296.7414,119.582,102.7959817280461,4.0
1,297.29492,119.592,102.80457800354978,4.0
1,298.2562,119.602,102.81317427905346,4.0
1,298.65115,119.612,102.82177055455713,4.0
1,297.6368,119.622,102.83036683006081,4.0
1,295.88632,119.632,102.83896310556449,4.0
1,294.3922,119.642,102.84755938106815,4.0
1,293.55225,119.652,102.85615565657183,4.0
1,293.32953,119.662,102.8647519320755,4.0
1,293.50436,119.672,102.87334820757918,4.0
1,294.06854,119.682,102.88194448308286,4.0
1,295.65787,119.692,102.89054075858654,4.0
1,297.7568,119.702,102.8991370340902,4.0
1,302.0601,119.712,102.90773330959388,4.0
1,306.64343,119.722,102.91632958509756,4.0
1,309.25037,119.732,102.92492586060123,4.0
1,308.73907,119.742,102.93352213610491,4.0
1,305.6083,119.752,102.94211841160858,4.0
1,302.11353,119.762,102.95071468711225,4.0
1,298.90308,119.772,102.95931096261593,4.0
1,295.761,119.782,102.96790723811961,4.0
1,293.18515,119.792,102.97650351362329,4.0
1,290.948,119.802,102.98509978912696,4.0
1,289.97934,119.812,102.99369606463063,4.0
1,289.87448,119.822,103.0022923401343,4.0
1,290.3909,119.832,103.01088861563798,4.0
1,291.44983,119.842,103.01948489114166,4.0
1,293.0903,119.852,103.02808116664534,4.0
1,295.31512,119.862,103.03667744214901,4.0
1,297.6034,119.872,103.04527371765268,4.0
1,300.75113,119.882,103.05386999315635,4.0
1,303.79904,119.892,103.06246626866003,4.0
1,305.0055,119.902,103.07106254416371,4.0
1,304.66867,119.913,103.08051844721776,4.0
1,302.40167,119.922,103.08825509517106,4.0
1,299.5441,119.932,103.09685137067473,4.0
1,296.89334,119.942,103.10544764617839,4.0
1,295.10757,119.952,103.11404392168208,4.0
1,294.06494,119.963,103.12349982473613,4.0
1,293.55804,119.972,103.13123647268944,4.0
1,293.86215,119.982,103.13983274819311,4.0
1,295.31723,119.994,103.15014827879752,4.0
1,296.8196,120.005,103.15960418185156,4.0
1,298.23154,120.012,103.16562157470413,4.0
1,299.43994,120.022,103.17421785020781,4.0
1,300.6962,120.032,103.18281412571149,4.0
1,301.6769,120.042,103.19141040121517,4.0
1,302.3734,120.052,103.20000667671883,4.0
1,302.159,120.062,103.2086029522225,4.0
1,300.12677,120.073,103.21805885527654,4.0
1,297.08902,120.082,103.22579550322985,4.0
1,294.73096,120.092,103.23439177873354,4.0
1,293.29938,120.102,103.2429880542372,4.0
1,292.67172,120.112,103.25158432974088,4.0
1,293.31897,120.122,103.26018060524456,4.0
1,294.59082,120.132,103.26877688074823,4.0
1,296.19678,120.142,103.27737315625191,4.0
1,298.14215,120.153,103.28682905930594,4.0
1,299.03967,120.162,103.29456570725925,4.0
1,298.81207,120.172,103.30316198276293,4.0
1,297.34857,120.182,103.31175825826661,4.0
1,295.79437,120.192,103.32035453377027,4.0
1,294.38065,120.203,103.32981043682433,4.0
1,293.4776,120.212,103.33754708477764,4.0
1,293.1168,120.222,103.34614336028129,4.0
1,292.80487,120.234,103.3564588908857,4.0
1,292.3109,120.242,103.36333591128866,4.0
1,292.1945,120.252,103.37193218679234,4.0
1,292.32446,120.262,103.38052846229601,4.0
1,293.26315,120.272,103.38912473779969,4.0
1,294.37555,120.282,103.39772101330335,4.0
1,295.72952,120.292,103.40631728880703,4.0
1,296.6226,120.302,103.41491356431071,4.0
1,296.10837,120.312,103.42350983981439,4.0
1,294.44608,120.322,103.43210611531806,4.0
1,292.83963,120.332,103.44070239082171,4.0
1,291.5239,120.342,103.4492986663254,4.0
1,290.65054,120.352,103.45789494182908,4.0
1,290.0562,120.362,103.46649121733275,4.0
1,290.0034,120.372,103.47508749283644,4.0
1,290.69366,120.382,103.48368376834011,4.0
1,291.9714,120.392,103.49228004384376,4.0
1,293.34137,120.402,103.50087631934746,4.0
1,295.0033,120.412,103.50947259485113,4.0
1,296.2849,120.422,103.51806887035481,4.0
1,297.27313,120.432,103.52666514585849,4.0
1,298.07144,120.442,103.53526142136214,4.0
1,297.83737,120.452,103.54385769686583,4.0
1,297.11685,120.462,103.5524539723695,4.0
1,296.1191,120.472,103.56105024787317,4.0
1,295.13852,120.483,103.57050615092723,4.0
1,294.05484,120.501,103.58597944683385,4.0
1,293.19806,120.506,103.59027758458568,4.0
1,292.63986,120.512,103.59543534988788,4.0
1,291.96487,120.522,103.60403162539156,4.0
1,291.74283,120.532,103.61262790089522,4.0
1,291.7365,120.542,103.62122417639891,4.0
1,291.4842,120.552,103.62982045190259,4.0
1,291.57214,120.562,103.63841672740627,4.0
1,291.93884,120.572,103.64701300290993,4.0
1,292.33524,120.582,103.65560927841359,4.0
1,292.96027,120.599,103.67022294676985,4.0
1,293.59088,120.603,103.67366145697132,4.0
1,294.49033,120.612,103.68139810492463,4.0
1,295.07498,120.622,103.68999438042832,4.0
1,295.01913,120.632,103.69859065593198,4.0
1,294.4866,120.642,103.70718693143564,4.0
1,293.72363,120.652,103.71578320693934,4.0
1,292.75125,120.662,103.72437948244301,4.0
1,292.2623,120.672,103.73297575794666,4.0
1,291.85474,120.682,103.74157203345037,4.0
1,291.93152,120.692,103.75016830895402,4.0
1,291.50668,120.702,103.75876458445771,4.0
1,290.9983,120.712,103.76736085996139,4.0
1,290.12466,120.722,103.77595713546505,4.0
1,289.2898,120.733,103.78541303851911,4.0
1,288.42706,120.742,103.7931496864724,4.0
1,287.95694,120.752,103.80174596197607,4.0
1,287.7952,120.762,103.81034223747976,4.0
1,287.85733,120.772,103.81893851298344,4.0
1,287.96667,120.783,103.82839441603748,4.0
1,288.8165,120.792,103.83613106399079,4.0
1,289.61105,120.802,103.84472733949445,4.0
1,290.40665,120.812,103.85332361499812,4.0
1,291.20776,120.822,103.86191989050181,4.0
1,292.93387,120.832,103.87051616600547,4.0
1,294.79526,120.843,103.87997206905953,4.0
1,296.30292,120.852,103.88770871701284,4.0
1,296.90378,120.862,103.89630499251649,4.0
1,296.9171,120.872,103.90490126802018,4.0
1,295.48877,120.882,103.91349754352386,4.0
1,293.0491,120.892,103.92209381902752,4.0
1,290.5922,120.902,103.93069009453122,4.0
1,288.55728,120.912,103.93928637003489,4.0
1,287.2143,120.923,103.94874227308893,4.0
1,286.19547,120.932,103.95647892104223,4.0
1,285.80963,120.942,103.9650751965459,4.0
1,285.97073,120.952,103.97367147204957,4.0
1,286.394,120.962,103.98226774755327,4.0
1,287.57617,120.973,103.99172365060728,4.0
1,288.69687,120.982,103.99946029856059,4.0
1,289.1836,120.992,104.00805657406428,4.0
1,289.04587,121.003,104.01751247711833,4.0
1,287.8613,121.012,104.02524912507164,4.0
1,287.55453,121.022,104.03384540057532,4.0
1,287.79288,121.032,104.04244167607897,4.0
1,288.6649,121.042,104.05103795158266,4.0
1,287.9628,121.052,104.05963422708633,4.0
1,285.58456,121.062,104.06823050259,4.0
1,282.8761,121.072,104.07682677809369,4.0
1,281.0264,121.083,104.08628268114771,4.0
1,279.88248,121.092,104.09401932910102,4.0
1,279.99445,121.102,104.10261560460471,4.0
1,280.55563,121.112,104.11121188010837,4.0
1,281.17004,121.123,104.12066778316243,4.0
1,282.12567,121.135,104.13098331376683,4.0
1,283.24216,121.142,104.13700070661939,4.0
1,284.62244,121.153,104.14645660967345,4.0
1,285.28696,121.162,104.15419325762676,4.0
1,284.7871,121.172,104.16278953313042,4.0
1,283.57877,121.182,104.17138580863411,4.0
1,282.15768,121.192,104.17998208413778,4.0
1,276.9987,121.202,104.18857835964144,4.0
1,277.82217,121.212,104.19717463514513,4.0
