step,Walked_distance,Compass_X,Compass_Y,Gyro_X,Gyro_Y,Compass_LSTM_X,Compass_LSTM_Y,Gyro_LSTM_X,Gyro_LSTM_Y,GT_X,GT_Y,Gyro_Error_X,Gyro_Error_Y,Gyro_Distance_Error,Compass_Error_X,Compass_Error_Y,Compass_Distance_Error,Gyro_LSTM_Error_X,Gyro_LSTM_Error_Y,Gyro_LSTM_Distance_Error,Compass_LSTM_Error_X,Compass_LSTM_Error_Y,Compass_LSTM_Distance_Error
147.5,97.35000000000001,-48.22681883672928,71.12465086782655,-25.779778070772142,69.06734850966966,1.196567921770424,18.417903058550667,11.145082753150675,21.04515571275268,,,,,,,,,,,,,,
148.0,97.68,-48.264951542641064,71.45244027695968,-25.673579780087774,69.37979358173148,1.4996132817556824,18.28727568855722,11.32357123237755,21.322719872512685,,,,,,,,,,,,,,
148.5,98.01,-48.28115135360846,71.78204241003017,-25.567006492533125,69.6921109433683,1.7746940602449943,18.104983161815955,11.50431535666064,21.598820509123936,,,,,,,,,,,,,,
149.0,98.34,-48.25816924050254,72.11124116834677,-25.46168569454713,70.00485289692043,2.0103497022937824,17.87397143403883,11.683749652802064,21.87577417558862,,,,,,,,,,,,,,
149.5,98.67,-48.306603856480564,72.43766740499919,-25.358280546887144,70.3182334570026,2.2187686730729843,17.618116919481555,11.866008515924129,22.15087725956525,,,,,,,,,,,,,,
150.0,99.0,-48.35601971086636,72.76394653907816,-25.25614182837939,70.63202906274239,2.418914418179865,17.355739937420225,12.046654429399346,22.427042163100626,,,,,,,,,,,,,,
150.5,99.33,-48.432634116434116,73.08492976739313,-25.155418014957668,70.94628168947729,2.617320025948776,17.092044630662883,12.226198535934868,22.703924654075337,,,,,,,,,,,,,,
151.0,99.66000000000001,-48.48867656880135,73.41013623032502,-25.056244983987373,71.26102715795645,2.817514959690423,16.82970517784616,12.401122570750282,22.98374885253554,,,,,,,,,,,,,,
151.5,99.99000000000001,-48.60432306433089,73.71920885621049,-24.958745971548147,71.57629520672349,3.028355993031706,16.575842894984802,12.570510872530132,23.266958321339356,,,,,,,,,,,,,,
152.0,100.32000000000001,-48.765229665243666,74.00732179549419,-24.863031512126014,71.89210961782204,3.2561247593967764,16.337051376985244,12.735043612599128,23.553015968406147,,,,,,,,,,,,,,
152.5,100.65,-48.91715097016752,74.30027216178554,-24.769199363734895,72.20848839070086,3.507632640201793,16.12340731342866,12.897374879344563,23.84032862012344,,,,,,,,,,,,,,
153.0,100.98,-49.05001825983427,74.60234215919776,-24.677334421471492,72.52544395916897,3.771658455493111,15.925441738492626,13.057223947110726,24.129029634209445,,,,,,,,,,,,,,
153.5,101.31,-49.24032045433738,74.87194385571931,-24.58750862243866,72.84298344620659,4.053947448406798,15.754523850371527,13.21758026152153,24.417449211264444,,,,,,,,,,,,,,
154.0,101.64,-49.455824749502604,75.1218596390651,-24.499780844856886,73.161108951378,4.357870035832777,15.6259506772276,13.379254760690705,24.70513194678814,,,,,,,,,,,,,,
154.5,101.97,-49.66924978240882,75.37355341198962,-24.414196804027043,73.4798178655226,4.67729807090708,15.543090974062734,13.542495750969575,24.99192870251033,,,,,,,,,,,,,,
