Timestamp_(ms),Type,step,value_1,value_2,value_3,GroundTruth,value_4,value_5,turns,Time_Seconds,Is_Turn,Corrected_Heading
1740465176146,Gyro,95.0,0.0124522237178815,-74.56327008139827,280.17225875122256,0.0,0.0,0.0,5,1740465176.146,False,309.8181619031998
1740465176444,Gyro,95.5,0.0089951992850603,-74.29480849100925,280.41433802549517,0.0,0.0,0.0,5,1740465176.444,False,310.30673486754176
1740465176667,Gyro,96.0,0.0068780427116704,-74.30887418927664,280.9849644949296,0.0,0.0,0.0,5,1740465176.667,False,310.8820823820152
1740465176966,Gyro,96.5,-0.0045696938067995,-74.57358266426847,281.0179649656717,0.0,0.0,0.0,5,1740465176.966,False,311.5349588780104
1740465177224,Gyro,97.0,-0.0188780526626346,-74.60585389506285,281.9204115887511,0.0,0.0,0.0,5,1740465177.224,False,312.4969986580663
1740465177505,Gyro,97.5,-0.0320449382853869,-74.45803346354928,283.2859957437037,0.0,0.0,0.0,5,1740465177.505,False,313.7720804125044
1740465177765,Gyro,98.0,-0.0601679806917286,-74.37019596632798,285.3758019156553,0.0,0.0,0.0,5,1740465177.765,False,315.5300768623769
1740465177945,Gyro,98.5,-0.0785134865230458,-74.2686993939187,287.28517044785536,0.0,0.0,0.0,5,1740465177.945,False,317.55085754520485
1740465178310,Gyro,99.0,-0.0908080580970895,-73.89065614775983,289.7415832363483,0.0,0.0,0.0,5,1740465178.31,False,319.92250450498767
1740465178490,Gyro,99.5,-0.1008122195299105,-73.20701497417369,292.4932100261488,0.0,0.0,0.0,5,1740465178.49,False,322.5772271550859
1740465178825,Gyro,100.0,-0.1030430157839151,-72.39076206505307,296.0482586204607,0.0,0.0,0.0,5,1740465178.825,False,325.5332682400258
1740465179025,Gyro,100.5,-0.1048708498640066,-72.09404087675624,298.38252961424945,0.0,0.0,0.0,5,1740465179.025,True,328.5961498964332
1740465179389,Gyro,101.0,-0.111804826899966,-71.64343960804099,301.6496483981657,0.0,0.0,0.0,5,1740465179.389,False,331.7154424779724
1740465179684,Gyro,101.5,-0.1205788912013716,-71.03080315822079,303.73438472703134,0.0,0.0,0.0,5,1740465179.684,False,334.7246360792885
1740465179905,Gyro,102.0,-0.1076678948443923,-70.48242359431102,307.7628375710979,0.0,0.0,0.0,5,1740465179.905,False,337.5518340848473
1740465180124,Gyro,102.5,-0.0828250709607705,-70.46854201863269,310.32047321346477,0.0,0.0,0.0,5,1740465180.124,True,340.0285022749598
1740465180484,Gyro,103.0,-0.0707191019983646,-70.32975791598479,312.94159932984263,0.0,0.0,0.0,5,1740465180.484,False,342.1314444071576
1740465180765,Gyro,103.5,-0.0333154085300747,-70.26075995455946,314.4665761359884,0.0,0.0,0.0,5,1740465180.765,False,343.81422281011925
1740465181009,Gyro,104.0,-0.0249206592043147,-70.36671779503021,315.49592911081675,0.0,0.0,0.0,5,1740465181.009,False,345.01641798686006
1740465181207,Gyro,104.5,-0.0250469999096106,-70.779965089244,315.571773082703,0.0,0.0,0.0,5,1740465181.207,False,344.9209639463864
1740465181567,Gyro,105.0,-0.0449678760071913,-70.6590688960436,315.59586475645256,0.0,0.0,0.0,5,1740465181.567,False,344.44536692882457
1740465181864,Gyro,105.5,-0.0494872523613919,-70.11446279110737,315.2067556521701,0.0,0.0,0.0,5,1740465181.864,False,343.98562841660134
1740465182132,Gyro,106.0,-0.0530585556974494,-69.69958139882232,314.6929828179106,0.0,0.0,0.0,5,1740465182.132,False,344.07402645723494
1740465182411,Gyro,106.5,-0.0556051857520424,-69.49841145276152,313.38988313827673,0.0,0.0,0.0,5,1740465182.411,False,344.7466948263473
1740465182685,Gyro,107.0,-0.0622338527927419,-70.23531483259151,311.39496294867234,0.0,0.0,0.0,5,1740465182.685,False,346.6241883294083
1740465182966,Gyro,107.5,-0.0889963546209534,-69.7158119814964,310.0628234096073,0.0,0.0,0.0,5,1740465182.966,False,348.5458151418486
1740465183186,Gyro,108.0,-0.1380876531111458,-67.85389094995017,318.3817992709998,0.0,0.0,0.0,5,1740465183.186,False,349.782805400218
1740465183506,Gyro,108.5,-0.1637921744110801,-64.33866169120552,323.14105140895333,0.0,0.0,0.0,5,1740465183.506,True,349.7827879547592
1740465183766,Gyro,109.0,-0.1599009360831952,-59.5297320686165,324.9254045080053,0.0,0.0,0.0,5,1740465183.766,False,348.458408564366
1740465184065,Gyro,109.5,-0.1859043979233387,-53.718872540175894,323.8737940274561,0.0,0.0,0.0,5,1740465184.065,False,346.47234981693015
1740465184347,Gyro,110.0,-0.2051488917307919,-46.942639995716995,320.28322995096056,0.0,0.0,0.0,5,1740465184.347,False,342.51618236863226
1740465184565,Gyro,110.5,-0.2187053406539693,-39.55211231167001,305.8380636449784,0.0,0.0,0.0,5,1740465184.565,True,336.4931522278317
1740465185065,Gyro,111.0,-0.2171729808354012,-31.78510228829645,294.70083272637766,0.0,0.0,0.0,5,1740465185.065,False,328.40920098041414
1740465185285,Gyro,111.5,-0.2158013223123545,-24.02166460555708,286.03213148741077,0.0,0.0,0.0,5,1740465185.285,False,318.75390770275936
1740465185947,Gyro,112.0,-0.1883308717582521,-16.466144339293685,280.9138085125825,0.0,0.0,0.0,5,1740465185.947,False,309.1234892233621
1740465186324,Gyro,112.5,-0.1708781012804948,-9.49713503043466,277.1975125008139,0.0,0.0,0.0,5,1740465186.324,True,301.9127425918476
1740465190284,Gyro,113.0,-0.1474926190574484,-3.212488507714892,275.4451674403366,0.0,0.0,0.0,6,1740465190.284,False,296.753628782946
1740465190624,Gyro,113.5,-0.1291622946485241,2.1160738437070785,275.1275050931644,0.0,0.0,0.0,6,1740465190.624,False,294.34179921179054
1740465190846,Gyro,114.0,-0.1172250629141339,6.518485718502711,277.25889025825103,0.0,0.0,0.0,6,1740465190.846,False,294.91624098518577
1740465191207,Gyro,114.5,-0.1172010747897142,9.98288400846671,280.87084370709044,0.0,0.0,0.0,6,1740465191.207,False,298.1747946492776
1740465191385,Gyro,115.0,-0.093760484103804,12.68448861176841,286.40846413206583,0.0,0.0,0.0,6,1740465191.385,True,303.8286931927577
1740465191744,Gyro,115.5,-0.0717126277325064,13.89086758741403,301.4762520071883,0.0,0.0,0.0,6,1740465191.744,False,311.86219868324486
1740465191947,Gyro,116.0,-0.043019370848427,13.683638550637308,305.19370024190545,0.0,0.0,0.0,6,1740465191.947,False,322.2565640814164
1740465192266,Gyro,116.5,-0.0494400315983452,12.309403002255497,318.59232072572354,0.0,0.0,0.0,6,1740465192.266,False,334.0953033314006
1740465192506,Gyro,117.0,-0.0453448870965146,10.123328426740644,330.0623026348441,0.0,0.0,0.0,6,1740465192.506,True,344.36337018878146
1740465192844,Gyro,117.5,-0.0610485078308394,9.47381813674392,341.9285924125491,0.0,0.0,0.0,6,1740465192.844,False,350.9365433313469
1740465193066,Gyro,118.0,-0.0671307795811499,9.379587886008387,344.9457984439319,0.0,0.0,0.0,6,1740465193.066,False,353.625166458509
1740465193305,Gyro,118.5,-0.0536851739020392,9.77362398277203,347.46588265445814,0.0,0.0,0.0,6,1740465193.305,False,352.6567841556354
1740465193586,Gyro,119.0,-0.0352610440752986,9.943668137561174,344.21538595619074,0.0,0.0,0.0,6,1740465193.586,False,347.9539416157175
1740465193805,Gyro,119.5,-0.0556592915870343,10.343786270774638,335.19430834912976,0.0,0.0,0.0,6,1740465193.805,True,339.9458154540512
1740465194146,Gyro,120.0,-0.047523147138391,11.371500776658904,320.402649833275,0.0,0.0,0.0,6,1740465194.146,False,327.2609614591857
1740465194484,Gyro,120.5,-0.0268928153993262,12.356718924909954,291.75180463222927,0.0,0.0,0.0,6,1740465194.484,False,311.6498698370981
1740465194665,Gyro,121.0,-0.0066231318493428,12.823650721412074,275.69709888852236,0.0,0.0,0.0,6,1740465194.665,False,295.8423467173481
1740465195006,Gyro,121.5,-0.0125076175541482,13.05660904161475,262.7940508826382,0.0,0.0,0.0,6,1740465195.006,True,282.636015897087
1740465195304,Gyro,122.0,-0.0092635448896827,13.495371292840636,254.0846452566167,0.0,0.0,0.0,6,1740465195.304,False,272.95126296677563
1740465195586,Gyro,122.5,-0.0220061606983782,13.949709242987735,249.31911045112483,0.0,0.0,0.0,6,1740465195.586,False,267.5758947263889
1740465195765,Gyro,123.0,-0.0119847107912061,14.09339203170954,247.705111317421,0.0,0.0,0.0,6,1740465195.765,False,265.3660969063653
1740465196125,Gyro,123.5,-0.0303458009616864,14.063579321346678,249.67338499836248,0.0,0.0,0.0,6,1740465196.125,False,266.9766162515065
1740465196426,Gyro,124.0,-0.0244735852612942,14.201108497221144,255.5672735992123,0.0,0.0,0.0,6,1740465196.426,False,272.645166397927
1740465196650,Gyro,124.5,-0.045277704494867,14.327741353710191,264.5613143380158,0.0,0.0,0.0,6,1740465196.65,True,281.04731603856413
1740465196986,Gyro,125.0,-0.0379711719795026,14.30959388689097,277.2683749787479,0.0,0.0,0.0,6,1740465196.986,False,290.9178195969402
1740465197245,Gyro,125.5,-0.0517220327236999,13.937719472376427,292.65113081071894,0.0,0.0,0.0,6,1740465197.245,False,301.6732582091115
1740465197484,Gyro,126.0,-0.0606092038103948,13.853076109349294,298.3786182379827,0.0,0.0,0.0,6,1740465197.484,False,312.4746075066157
1740465197825,Gyro,126.5,-0.0747091963605744,13.73764296861703,315.00423908466445,0.0,0.0,0.0,6,1740465197.825,True,322.6437631692194
1740465198006,Gyro,127.0,-0.0659180626096755,13.54725953890144,321.0138519025788,0.0,0.0,0.0,6,1740465198.006,False,331.60025993148696
1740465198344,Gyro,127.5,-0.0770379837280148,13.5975326560966,324.4579354462204,0.0,0.0,0.0,6,1740465198.344,False,338.0010874643568
1740465198544,Gyro,128.0,-0.0701915643609014,13.927895262994276,324.3367114874103,0.0,0.0,0.0,6,1740465198.544,False,341.990533445771
1740465198886,Gyro,128.5,-0.0729958537826078,14.227480290290773,336.05555464857395,0.0,0.0,0.0,6,1740465198.886,True,343.691889809344
1740465199085,Gyro,129.0,-0.06478372722589,14.223586493461744,336.11802459300026,0.0,0.0,0.0,6,1740465199.085,False,343.62343074427355
1740465199447,Gyro,129.5,-0.065706225799803,14.50221457012078,333.36832445570053,0.0,0.0,0.0,6,1740465199.447,False,342.6179077757702
1740465199664,Gyro,130.0,-0.0495553267497869,15.111348797973012,327.5306361752167,0.0,0.0,0.0,6,1740465199.664,False,340.4060633139942
1740465199983,Gyro,130.5,-0.0371966358253673,15.416574410918416,318.42230145798897,0.0,0.0,0.0,6,1740465199.983,True,338.7164372908479
1740465200208,Gyro,131.0,-0.0435500219693685,15.478067276233878,318.54734845047017,0.0,0.0,0.0,6,1740465200.208,False,337.4028898753949
1740465200405,Gyro,131.5,-0.0483896022274593,15.731319561621255,319.3274940732227,0.0,0.0,0.0,6,1740465200.405,False,336.6376505583094
1740465200845,Gyro,132.0,-0.0450377718041838,16.4268764338017,322.1340172997673,0.0,0.0,0.0,6,1740465200.845,False,336.310868048836
1740465201105,Gyro,132.5,-0.0411480026855176,17.159193614906627,325.0837745243504,0.0,0.0,0.0,6,1740465201.105,False,337.46582292492144
1740465201385,Gyro,133.0,-0.0262978442625037,17.417667747956642,328.10192397515135,0.0,0.0,0.0,6,1740465201.385,False,340.6327040788962
1740465201645,Gyro,133.5,-0.0291629451006861,17.693875455704266,331.67788535141807,0.0,0.0,0.0,6,1740465201.645,True,345.18137645260947
1740465201944,Gyro,134.0,-0.0233813340310556,18.206230845374087,335.7656261719476,0.0,0.0,0.0,6,1740465201.944,False,350.1874959710215
1740465202189,Gyro,134.5,-0.0362750038215098,18.773023879045212,339.6125425171584,0.0,0.0,0.0,6,1740465202.189,False,353.78314373244405
1740465202465,Gyro,135.0,-0.0174394504671459,19.095697867276662,343.1272271820815,0.0,0.0,0.0,6,1740465202.465,False,356.88301663283187
1740465202745,Gyro,135.5,-0.0240159453828045,19.25147669826718,345.2896471199697,0.0,0.0,0.0,6,1740465202.745,True,0.31934523758569366
1740465203025,Gyro,136.0,-0.032529370035959,19.822829175220424,355.8644109382109,0.0,0.0,0.0,6,1740465203.025,False,2.7726096103588835
1740465203266,Gyro,136.5,-0.0323061983176851,20.385435433474747,352.81979599868816,0.0,0.0,0.0,6,1740465203.266,False,4.9996122956645355
1740465203445,Gyro,137.0,-0.0218618095087607,20.937620647597004,349.7657863419376,0.0,0.0,0.0,6,1740465203.445,False,6.175528698730094
1740465203829,Gyro,137.5,-0.0334405562591692,21.333864932003667,346.3279380581848,0.0,0.0,0.0,6,1740465203.829,True,5.888577229762739
1740465204086,Gyro,138.0,-0.0285465285326246,21.776935028113503,351.5486479601135,0.0,0.0,0.0,6,1740465204.086,False,3.5660143638970916
1740465204224,Gyro,138.5,-0.0411609402039223,22.188153770839875,353.63522208237566,0.0,0.0,0.0,6,1740465204.224,False,359.7925330659136
1740465204524,Gyro,139.0,-0.0252001274374956,22.3327865478912,342.94613275579843,0.0,0.0,0.0,6,1740465204.524,False,355.5651599936683
1740465204865,Gyro,139.5,-0.0395215965965343,22.50374553841098,342.2358161784856,0.0,0.0,0.0,6,1740465204.865,True,350.4347376200205
1740465205085,Gyro,140.0,-0.0361051159270018,22.8212325403724,330.1693438672729,0.0,0.0,0.0,6,1740465205.085,False,345.50728473560287
1740465205366,Gyro,140.5,-0.0470895810932325,22.884877450473734,320.2283720169952,0.0,0.0,0.0,6,1740465205.366,False,339.19999284458885
1740465205725,Gyro,141.0,-0.0475913523771488,22.74935040634167,312.1998465871162,0.0,0.0,0.0,6,1740465205.725,False,332.7138188873092
1740465205825,Gyro,141.5,-0.0425377232256288,22.662485274926176,314.4574226315752,0.0,0.0,0.0,6,1740465205.825,True,325.99034820865484
1740465206165,Gyro,142.0,-0.0312494853068646,22.60046105165059,314.062486413857,0.0,0.0,0.0,6,1740465206.165,False,320.0755017519051
1740465206545,Gyro,142.5,-0.0321025031686821,22.368347313173977,302.6155878849261,0.0,0.0,0.0,6,1740465206.545,False,315.1120437851868
1740465206804,Gyro,143.0,-0.0215097127986267,21.88166043412854,294.53410060150026,0.0,0.0,0.0,6,1740465206.804,False,311.36524140043474
1740465207065,Gyro,143.5,-0.0199476760693034,21.442655761359664,289.0675525400423,0.0,0.0,0.0,6,1740465207.065,True,308.5628792911075
1740465207306,Gyro,144.0,-0.0204167497371687,21.206653806799352,294.97931702843715,0.0,0.0,0.0,6,1740465207.306,False,306.1419002989947
1740465207590,Gyro,144.5,-0.0238166113439029,21.047011391957906,290.6937414122227,0.0,0.0,0.0,6,1740465207.59,False,304.18193459427226
1740465207827,Gyro,145.0,-0.0163010864493361,20.677214571428323,289.6329127067635,0.0,0.0,0.0,6,1740465207.827,False,303.63203054479385
1740465208005,Gyro,145.5,-0.025562074757149,20.37603032755778,291.65129649885233,0.0,0.0,0.0,6,1740465208.005,False,305.44550696253225
1740465208504,Gyro,146.0,-0.026255038339627,20.430785103628395,297.1100685746941,0.0,0.0,0.0,6,1740465208.504,False,308.8048405253876
1740465208625,Gyro,146.5,-0.0296124192026541,20.51589763386703,292.96689134684186,0.0,0.0,0.0,6,1740465208.625,False,312.8179354479818
1740465209046,Gyro,147.0,-0.0172361748885646,20.70546514547213,300.05875732591994,0.0,0.0,0.0,6,1740465209.046,False,317.16836527887006
1740465209305,Gyro,147.5,-0.0208359826941873,20.556579065053693,308.7212747466455,0.0,0.0,0.0,6,1740465209.305,True,321.57464286893514
1740465209525,Gyro,148.0,-0.0251821460503821,20.73252203857445,320.2681952664231,0.0,0.0,0.0,6,1740465209.525,False,326.9911563904848
1740465209845,Gyro,148.5,-0.0304017501675445,20.801302535795763,321.5929973455339,0.0,0.0,0.0,6,1740465209.845,False,332.18261259741655
1740465210165,Gyro,149.0,-0.0205592480772537,20.57168506309227,319.9604363909736,0.0,0.0,0.0,6,1740465210.165,False,336.99395361908836
1740465210425,Gyro,149.5,-0.0327198480132457,20.22108806701512,327.4973988591004,0.0,0.0,0.0,6,1740465210.425,False,341.36960857861425
1740465210744,Gyro,150.0,-0.0309721610077052,19.989698703676165,331.11395600671636,0.0,0.0,0.0,6,1740465210.744,True,345.4129002074809
1740465210989,Gyro,150.5,-0.0284973511170163,19.731540337807605,334.0686716117368,0.0,0.0,0.0,6,1740465210.989,False,347.9572460871225
1740465211285,Gyro,151.0,-0.0254587365749873,19.449017671834373,336.21039357583675,0.0,0.0,0.0,6,1740465211.285,False,349.54955602450065
1740465211404,Gyro,151.5,-0.0220196356154263,19.14453540818117,337.38796980068736,0.0,0.0,0.0,6,1740465211.404,False,350.7264702589212
1740465211767,Gyro,152.0,-0.0183433664721415,18.8204982492727,337.4502481879599,0.0,0.0,0.0,6,1740465211.767,False,350.85617054237855
1740465212005,Gyro,152.5,-0.0145932473789409,18.479310897533665,336.24607663932545,0.0,0.0,0.0,6,1740465212.005,False,349.7621470811779
1740465212466,Gyro,153.0,-0.0109325965696327,18.12337805538878,333.62430305645523,0.0,0.0,0.0,6,1740465212.466,False,347.24507398200683
1740465212767,Gyro,153.5,-0.007524732278025,17.75510442526274,329.4337753410204,0.0,0.0,0.0,6,1740465212.767,False,343.10044280230267
1740465213064,Gyro,154.0,-0.0045329727379258,17.376894709580252,323.5233413946921,0.0,0.0,0.0,6,1740465213.064,True,337.18294049411537
1740465213265,Gyro,154.5,-0.0021206361831434,16.991153610766023,315.74184911914165,0.0,0.0,0.0,6,1740465213.265,False,329.53789058214215
