Time (s),Gyro Heading (°),Ground Truth Heading (°),Heading Error (°),Is_Turn,Corrected_Heading,Corrected_Error
155.84,21.82,12.41,9.41,False,21.82,9.41
155.85,21.83,12.41,9.42,False,21.83,9.419999999999998
155.86,21.81,12.41,9.4,False,21.81,9.399999999999999
155.87,21.76,12.41,9.35,False,21.76,9.350000000000001
155.88,21.66,12.41,9.25,False,21.66,9.25
155.89,21.39,12.41,8.98,True,21.39,8.98
155.9,21.24,12.41,8.83,False,21.24,8.829999999999998
155.91,21.08,12.41,8.67,True,21.08,8.669999999999998
155.92,20.95,12.41,8.54,False,20.95,8.54
155.93,20.86,12.41,8.45,False,20.86,8.45
155.94,20.72,12.41,8.31,False,20.72,8.309999999999999
155.95,20.66,12.41,8.25,False,20.66,8.25
155.96,20.61,12.41,8.2,False,20.61,8.2
155.97,20.54,12.41,8.13,False,20.54,8.129999999999999
155.98,20.46,12.41,8.05,False,20.46,8.05
155.99,20.37,12.41,7.96,False,20.37,7.960000000000001
156.0,20.18,12.41,7.77,True,20.18,7.77
156.01,20.1,12.41,7.69,False,20.1,7.690000000000001
156.02,20.05,12.41,7.64,False,20.05,7.640000000000001
156.03,20.04,12.41,7.63,False,20.04,7.629999999999999
156.04,20.06,12.41,7.65,False,20.06,7.649999999999999
156.06,20.17,12.41,7.76,False,20.17,7.760000000000002
156.06,20.25,12.41,7.84,False,20.25,7.84
156.08,20.35,12.41,7.94,False,20.35,7.940000000000001
156.08,20.44,12.41,8.03,False,20.44,8.030000000000001
156.09,20.51,12.41,8.1,False,20.51,8.100000000000001
156.11,20.6,12.41,8.19,False,20.6,8.190000000000001
156.11,20.6,12.41,8.19,False,20.6,8.190000000000001
156.12,20.58,12.41,8.17,False,20.58,8.169999999999998
156.13,20.56,12.41,8.15,False,20.56,8.149999999999999
156.14,20.58,12.41,8.17,False,20.58,8.169999999999998
156.15,20.7,12.41,8.29,False,20.7,8.29
156.16,20.76,12.41,8.35,False,20.76,8.350000000000001
156.17,20.79,12.41,8.38,False,20.79,8.379999999999999
156.18,20.76,12.41,8.35,False,20.76,8.350000000000001
156.19,20.66,12.41,8.25,False,20.66,8.25
156.2,20.33,12.41,7.92,True,20.33,7.919999999999998
156.21,20.14,12.41,7.73,True,20.14,7.73
156.22,19.95,12.41,7.54,True,19.95,7.539999999999999
156.23,19.81,12.41,7.4,False,19.81,7.399999999999999
156.24,19.71,12.41,7.3,False,19.71,7.300000000000001
156.25,19.66,12.41,7.25,False,19.66,7.25
156.26,19.58,12.41,7.17,False,19.58,7.169999999999998
156.27,19.54,12.41,7.13,False,19.54,7.129999999999999
156.28,19.5,12.41,7.09,False,19.5,7.09
156.29,19.44,12.41,7.03,False,19.44,7.030000000000001
156.3,19.35,12.41,6.94,False,19.35,6.940000000000001
156.31,19.13,12.41,6.72,True,19.13,6.719999999999999
156.32,19.0,12.41,6.59,False,19.0,6.59
156.33,18.87,12.41,6.46,False,18.87,6.460000000000001
156.34,18.74,12.41,6.33,False,18.74,6.329999999999998
156.35,18.62,12.41,6.21,False,18.62,6.210000000000001
156.36,18.46,12.41,6.05,True,18.46,6.050000000000001
156.37,18.4,12.41,5.99,False,18.4,5.989999999999998
156.38,18.37,12.41,5.96,False,18.37,5.960000000000001
156.39,18.35,12.41,5.94,False,18.35,5.940000000000001
156.4,18.34,12.41,5.93,False,18.34,5.93
156.41,18.34,12.41,5.93,False,18.34,5.93
156.44,18.34,12.41,5.93,False,18.34,5.93
156.44,18.35,12.41,5.94,False,18.35,5.940000000000001
156.44,18.36,12.41,5.95,False,18.36,5.949999999999999
156.45,18.39,12.41,5.98,False,18.39,5.98
156.46,18.46,12.41,6.05,False,18.46,6.050000000000001
156.47,18.52,12.41,6.11,False,18.52,6.109999999999999
156.48,18.59,12.41,6.18,False,18.59,6.18
156.49,18.65,12.41,6.24,False,12.40999999999999,1.0658141036401503e-14
156.5,18.71,12.41,6.3,False,12.469999999999992,0.059999999999991616
156.51,18.74,12.41,6.33,False,13.193333333333324,0.7833333333333243
156.52,18.8,12.41,6.39,False,13.94666666666666,1.53666666666666
156.53,18.83,12.41,6.42,False,14.669999999999991,2.259999999999991
156.54,18.85,12.41,6.44,False,15.38333333333333,2.973333333333329
156.55,18.87,12.41,6.46,False,16.096666666666664,3.686666666666664
156.56,18.91,12.41,6.5,False,16.83,4.419999999999998
156.57,19.05,12.41,6.64,False,17.66333333333333,5.25333333333333
156.58,19.15,12.41,6.74,False,18.456666666666663,6.046666666666663
156.59,19.27,12.41,6.86,False,19.27,6.859999999999999
156.6,19.4,12.41,6.99,False,19.4,6.989999999999998
156.61,19.54,12.41,7.13,False,19.54,7.129999999999999
156.62,19.82,12.41,7.41,True,19.82,7.41
156.63,19.96,12.41,7.55,False,19.96,7.550000000000001
156.64,20.09,12.41,7.68,False,20.09,7.68
156.65,20.21,12.41,7.8,False,20.21,7.800000000000001
156.66,20.33,12.41,7.92,False,20.33,7.919999999999998
156.67,20.54,12.41,8.13,True,20.54,8.129999999999999
156.68,20.61,12.41,8.2,False,20.61,8.2
156.69,20.65,12.41,8.24,False,20.65,8.239999999999998
156.7,20.67,12.41,8.26,False,20.67,8.260000000000002
156.71,20.69,12.41,8.28,False,20.69,8.280000000000001
156.72,20.77,12.41,8.36,False,20.77,8.36
156.73,20.8,12.41,8.39,False,20.8,8.39
156.74,20.81,12.41,8.4,False,20.81,8.399999999999999
156.75,20.81,12.41,8.4,False,20.81,8.399999999999999
156.76,20.8,12.41,8.39,False,20.8,8.39
156.77,20.8,12.41,8.39,False,20.8,8.39
156.78,20.85,12.41,8.44,False,20.85,8.440000000000001
156.79,20.91,12.41,8.5,False,20.91,8.5
156.8,21.01,12.41,8.6,False,21.01,8.600000000000001
156.81,21.15,12.41,8.74,False,21.15,8.739999999999998
156.82,21.29,12.41,8.88,False,21.29,8.879999999999999
156.83,21.54,12.41,9.13,True,21.54,9.129999999999999
156.84,21.64,12.41,9.23,False,21.64,9.23
156.85,21.7,12.41,9.29,False,21.7,9.29
156.86,21.72,12.41,9.31,False,21.72,9.309999999999999
156.87,21.69,12.41,9.28,False,21.69,9.280000000000001
156.88,21.59,12.41,9.18,False,21.59,9.18
156.89,21.55,12.41,9.14,False,21.55,9.14
156.9,21.52,12.41,9.11,False,21.52,9.11
156.91,21.49,12.41,9.08,False,21.49,9.079999999999998
156.92,21.47,12.41,9.06,False,21.47,9.059999999999999
156.93,21.45,12.41,9.04,False,21.45,9.04
156.94,21.45,12.41,9.04,False,21.45,9.04
156.96,21.46,12.41,9.05,False,21.46,9.05
156.96,21.45,12.41,9.04,False,21.45,9.04
156.97,21.44,12.41,9.03,False,21.44,9.030000000000001
156.98,21.38,12.41,8.97,False,21.38,8.969999999999999
156.99,21.34,12.41,8.93,False,21.34,8.93
157.0,21.31,12.41,8.9,False,21.31,8.899999999999999
157.01,21.3,12.41,8.89,False,21.3,8.89
157.02,21.28,12.41,8.87,False,21.28,8.870000000000001
157.03,21.27,12.41,8.86,False,21.27,8.86
157.04,21.24,12.41,8.83,False,21.24,8.829999999999998
157.05,21.21,12.41,8.8,False,21.21,8.8
157.06,21.16,12.41,8.75,False,21.16,8.75
157.07,21.09,12.41,8.68,False,21.09,8.68
157.08,21.01,12.41,8.6,False,21.01,8.600000000000001
157.09,20.8,12.41,8.39,True,20.8,8.39
157.1,20.7,12.41,8.29,False,20.7,8.29
157.11,20.62,12.41,8.21,False,20.62,8.21
157.12,20.57,12.41,8.16,False,20.57,8.16
157.13,20.58,12.41,8.17,False,20.58,8.169999999999998
157.14,20.69,12.41,8.28,False,20.69,8.280000000000001
157.15,20.79,12.41,8.38,False,20.79,8.379999999999999
157.16,20.91,12.41,8.5,False,20.91,8.5
157.17,21.01,12.41,8.6,False,21.01,8.600000000000001
157.18,21.06,12.41,8.65,False,21.06,8.649999999999999
157.19,21.04,12.41,8.63,False,21.04,8.629999999999999
157.2,21.01,12.41,8.6,False,21.01,8.600000000000001
157.21,20.95,12.41,8.54,False,20.95,8.54
157.22,20.86,12.41,8.45,False,20.86,8.45
157.23,20.76,12.41,8.35,False,20.76,8.350000000000001
157.24,20.57,12.41,8.16,True,20.57,8.16
157.25,20.53,12.41,8.12,False,20.53,8.120000000000001
157.26,20.55,12.41,8.14,False,20.55,8.14
157.27,20.62,12.41,8.21,False,20.62,8.21
157.28,20.72,12.41,8.31,False,20.72,8.309999999999999
157.29,20.8,12.41,8.39,False,20.8,8.39
157.3,20.87,12.41,8.46,False,20.87,8.46
157.31,20.86,12.41,8.45,False,20.86,8.45
157.32,20.82,12.41,8.41,False,20.82,8.41
157.33,20.76,12.41,8.35,False,20.76,8.350000000000001
157.34,20.7,12.41,8.29,False,20.7,8.29
157.35,20.61,12.41,8.2,False,20.61,8.2
157.36,20.59,12.41,8.18,False,20.59,8.18
157.37,20.58,12.41,8.17,False,20.58,8.169999999999998
157.38,20.58,12.41,8.17,False,20.58,8.169999999999998
157.39,20.58,12.41,8.17,False,20.58,8.169999999999998
157.4,20.59,12.41,8.18,False,20.59,8.18
157.41,20.59,12.41,8.18,False,20.59,8.18
157.42,20.57,12.41,8.16,False,20.57,8.16
157.44,20.54,12.41,8.13,False,20.54,8.129999999999999
157.44,20.49,12.41,8.08,False,20.49,8.079999999999998
157.45,20.38,12.41,7.97,False,20.38,7.969999999999999
157.46,20.32,12.41,7.91,False,20.32,7.91
157.47,20.26,12.41,7.85,False,20.26,7.850000000000001
157.48,20.19,12.41,7.78,False,20.19,7.780000000000001
157.49,20.12,12.41,7.71,False,12.409999999999993,7.105427357601002e-15
157.5,20.05,12.41,7.64,False,12.339999999999993,0.07000000000000739
157.51,19.89,12.41,7.48,True,13.036666666666662,0.6266666666666616
157.52,19.8,12.41,7.39,False,13.803333333333327,1.3933333333333273
157.53,19.71,12.41,7.3,False,14.569999999999995,2.159999999999995
157.54,19.62,12.41,7.21,False,15.336666666666662,2.9266666666666623
157.56,19.55,12.41,7.14,False,16.12333333333333,3.713333333333331
157.56,19.45,12.41,7.04,False,16.879999999999995,4.469999999999995
157.57,19.42,12.41,7.01,False,17.706666666666667,5.296666666666667
157.58,19.4,12.41,6.99,False,18.54333333333333,6.133333333333329
157.59,19.4,12.41,6.99,False,19.4,6.989999999999998
157.6,19.41,12.41,7.0,False,19.41,7.0
157.61,19.43,12.41,7.02,False,19.43,7.02
157.62,19.44,12.41,7.03,False,19.44,7.030000000000001
157.63,19.44,12.41,7.03,False,19.44,7.030000000000001
157.64,19.43,12.41,7.02,False,19.43,7.02
157.65,19.41,12.41,7.0,False,19.41,7.0
157.66,19.37,12.41,6.96,False,19.37,6.960000000000001
157.67,19.35,12.41,6.94,False,19.35,6.940000000000001
157.68,19.34,12.41,6.93,False,19.34,6.93
157.69,19.34,12.41,6.93,False,19.34,6.93
157.7,19.36,12.41,6.95,False,19.36,6.949999999999999
157.71,19.41,12.41,7.0,False,19.41,7.0
157.72,19.44,12.41,7.03,False,19.44,7.030000000000001
157.73,19.5,12.41,7.09,False,19.5,7.09
157.75,19.57,12.41,7.16,False,19.57,7.16
157.75,19.66,12.41,7.25,False,19.66,7.25
157.76,19.76,12.41,7.35,False,19.76,7.350000000000001
157.77,19.98,12.41,7.57,True,19.98,7.57
157.78,20.1,12.41,7.69,False,20.1,7.690000000000001
157.79,20.24,12.41,7.83,False,20.24,7.829999999999998
157.8,20.38,12.41,7.97,False,20.38,7.969999999999999
157.81,20.51,12.41,8.1,False,20.51,8.100000000000001
157.82,20.73,12.41,8.32,True,20.73,8.32
157.83,20.82,12.41,8.41,False,20.82,8.41
157.84,20.9,12.41,8.49,False,20.9,8.489999999999998
157.85,20.96,12.41,8.55,False,20.96,8.55
157.86,20.99,12.41,8.58,False,20.99,8.579999999999998
157.87,21.0,12.41,8.59,False,21.0,8.59
157.88,20.99,12.41,8.58,False,20.99,8.579999999999998
157.89,20.97,12.41,8.56,False,20.97,8.559999999999999
157.9,20.98,12.41,8.57,False,20.98,8.57
157.91,21.02,12.41,8.61,False,21.02,8.61
157.92,21.19,12.41,8.78,True,21.19,8.780000000000001
157.93,21.32,12.41,8.91,False,21.32,8.91
157.94,21.48,12.41,9.07,True,21.48,9.07
157.95,21.65,12.41,9.24,True,21.65,9.239999999999998
157.96,21.8,12.41,9.39,False,21.8,9.39
157.97,22.07,12.41,9.66,True,22.07,9.66
157.98,22.17,12.41,9.76,False,22.17,9.760000000000002
157.99,22.25,12.41,9.84,False,22.25,9.84
158.0,22.28,12.41,9.87,False,22.28,9.870000000000001
158.01,22.3,12.41,9.89,False,22.3,9.89
158.02,22.3,12.41,9.89,False,22.3,9.89
158.03,22.31,12.41,9.9,False,22.31,9.899999999999999
158.04,22.33,12.41,9.92,False,22.33,9.919999999999998
158.05,22.35,12.41,9.94,False,22.35,9.940000000000001
158.06,22.39,12.41,9.98,False,22.39,9.98
158.07,22.42,12.41,10.01,False,22.42,10.010000000000002
158.08,22.46,12.41,10.05,False,22.46,10.05
158.1,22.47,12.41,10.06,False,22.47,10.059999999999999
158.1,22.46,12.41,10.05,False,22.46,10.05
158.11,22.44,12.41,10.03,False,22.44,10.030000000000001
158.12,22.39,12.41,9.98,False,22.39,9.98
158.13,22.27,12.41,9.86,False,22.27,9.86
158.14,22.2,12.41,9.79,False,22.2,9.79
158.15,22.11,12.41,9.7,False,22.11,9.7
158.16,22.02,12.41,9.61,False,22.02,9.61
158.17,21.92,12.41,9.51,False,21.92,9.510000000000002
158.18,21.71,12.41,9.3,True,21.71,9.3
158.19,21.6,12.41,9.19,False,21.6,9.190000000000001
158.2,21.5,12.41,9.09,False,21.5,9.09
158.21,21.4,12.41,8.99,False,21.4,8.989999999999998
158.22,21.3,12.41,8.89,False,21.3,8.89
158.23,21.11,12.41,8.7,True,21.11,8.7
158.24,21.03,12.41,8.62,False,21.03,8.620000000000001
158.25,20.99,12.41,8.58,False,20.99,8.579999999999998
158.26,20.99,12.41,8.58,False,20.99,8.579999999999998
158.27,21.05,12.41,8.64,False,21.05,8.64
158.28,21.14,12.41,8.73,False,21.14,8.73
158.29,21.32,12.41,8.91,True,21.32,8.91
158.3,21.38,12.41,8.97,False,21.38,8.969999999999999
158.31,21.41,12.41,9.0,False,21.41,9.0
158.32,21.39,12.41,8.98,False,21.39,8.98
158.33,21.33,12.41,8.92,False,21.33,8.919999999999998
158.34,21.11,12.41,8.7,True,21.11,8.7
158.35,20.98,12.41,8.57,False,20.98,8.57
158.36,20.85,12.41,8.44,False,20.85,8.440000000000001
158.37,20.77,12.41,8.36,False,20.77,8.36
158.38,20.75,12.41,8.34,False,20.75,8.34
158.39,20.84,12.41,8.43,False,20.84,8.43
158.4,20.9,12.41,8.49,False,20.9,8.489999999999998
158.42,20.94,12.41,8.53,False,20.94,8.530000000000001
158.43,20.93,12.41,8.52,False,20.93,8.52
158.43,20.89,12.41,8.48,False,20.89,8.48
158.44,20.77,12.41,8.36,False,20.77,8.36
158.45,20.71,12.41,8.3,False,20.71,8.3
158.46,20.66,12.41,8.25,False,20.66,8.25
158.47,20.63,12.41,8.22,False,20.63,8.219999999999999
158.48,20.62,12.41,8.21,False,20.62,8.21
158.49,20.63,12.41,8.22,False,12.41,0.0
158.5,20.64,12.41,8.23,False,12.420000000000002,0.010000000000001563
158.51,20.65,12.41,8.24,False,13.343333333333334,0.9333333333333336
158.52,20.64,12.41,8.23,False,14.246666666666668,1.8366666666666678
158.53,20.62,12.41,8.21,False,15.14,2.7300000000000004
158.54,20.56,12.41,8.15,False,15.993333333333332,3.583333333333332
158.55,20.4,12.41,7.99,True,16.746666666666666,4.336666666666666
158.56,20.29,12.41,7.88,False,17.55,5.140000000000001
158.57,20.15,12.41,7.74,False,18.32333333333333,5.91333333333333
158.58,20.0,12.41,7.59,False,19.086666666666666,6.676666666666666
158.59,19.84,12.41,7.43,True,19.84,7.43
158.6,19.54,12.41,7.13,True,19.54,7.129999999999999
158.61,19.41,12.41,7.0,False,19.41,7.0
158.62,19.32,12.41,6.91,False,19.32,6.91
158.63,19.27,12.41,6.86,False,19.27,6.859999999999999
158.64,19.25,12.41,6.84,False,19.25,6.84
158.65,19.26,12.41,6.85,False,19.26,6.850000000000001
158.66,19.28,12.41,6.87,False,19.28,6.870000000000001
158.67,19.29,12.41,6.88,False,19.29,6.879999999999999
158.68,19.27,12.41,6.86,False,19.27,6.859999999999999
158.69,19.24,12.41,6.83,False,19.24,6.829999999999998
158.7,19.19,12.41,6.78,False,19.19,6.780000000000001
158.71,19.18,12.41,6.77,False,19.18,6.77
158.72,19.2,12.41,6.79,False,19.2,6.789999999999999
158.74,19.25,12.41,6.84,False,19.25,6.84
158.75,19.31,12.41,6.9,False,19.31,6.899999999999999
158.76,19.42,12.41,7.01,False,19.42,7.010000000000002
158.77,19.46,12.41,7.05,False,19.46,7.050000000000001
158.78,19.48,12.41,7.07,False,19.48,7.07
158.78,19.51,12.41,7.1,False,19.51,7.100000000000001
158.79,19.54,12.41,7.13,False,19.54,7.129999999999999
158.8,19.6,12.41,7.19,False,19.6,7.190000000000001
158.81,19.77,12.41,7.36,True,19.77,7.359999999999999
158.82,19.88,12.41,7.47,False,19.88,7.469999999999999
158.83,19.99,12.41,7.58,False,19.99,7.579999999999998
158.84,20.11,12.41,7.7,False,20.11,7.699999999999999
158.85,20.23,12.41,7.82,False,20.23,7.82
158.86,20.48,12.41,8.07,True,20.48,8.07
158.87,20.59,12.41,8.18,False,20.59,8.18
158.88,20.67,12.41,8.26,False,20.67,8.260000000000002
158.89,20.71,12.41,8.3,False,20.71,8.3
158.9,20.73,12.41,8.32,False,20.73,8.32
158.91,20.73,12.41,8.32,False,20.73,8.32
158.92,20.72,12.41,8.31,False,20.72,8.309999999999999
158.93,20.7,12.41,8.29,False,20.7,8.29
158.94,20.67,12.41,8.26,False,20.67,8.260000000000002
158.95,20.63,12.41,8.22,False,20.63,8.219999999999999
158.96,20.59,12.41,8.18,False,20.59,8.18
158.97,20.59,12.41,8.18,False,20.59,8.18
158.98,20.59,12.41,8.18,False,20.59,8.18
158.99,20.57,12.41,8.16,False,20.57,8.16
159.0,20.54,12.41,8.13,False,20.54,8.129999999999999
159.01,20.46,12.41,8.05,False,20.46,8.05
159.02,20.42,12.41,8.01,False,20.42,8.010000000000002
159.03,20.39,12.41,7.98,False,20.39,7.98
159.04,20.39,12.41,7.98,False,20.39,7.98
159.05,20.42,12.41,8.01,False,20.42,8.010000000000002
159.07,20.5,12.41,8.09,False,20.5,8.09
159.07,20.74,12.41,8.33,False,20.74,8.329999999999998
159.08,20.88,12.41,8.47,False,20.88,8.469999999999999
159.09,21.02,12.41,8.61,False,21.02,8.61
159.1,21.14,12.41,8.73,False,21.14,8.73
159.11,21.23,12.41,8.82,False,21.23,8.82
159.12,21.34,12.41,8.93,False,21.34,8.93
159.13,21.37,12.41,8.96,False,21.37,8.96
159.14,21.38,12.41,8.97,False,21.38,8.969999999999999
159.15,21.37,12.41,8.96,False,21.37,8.96
159.16,21.37,12.41,8.96,False,21.37,8.96
159.17,21.36,12.41,8.95,False,21.36,8.95
159.18,21.37,12.41,8.96,False,21.37,8.96
159.19,21.39,12.41,8.98,False,21.39,8.98
159.2,21.4,12.41,8.99,False,21.4,8.989999999999998
159.21,21.42,12.41,9.01,False,21.42,9.010000000000002
159.22,21.44,12.41,9.03,False,21.44,9.030000000000001
159.23,21.44,12.41,9.03,False,21.44,9.030000000000001
159.24,21.43,12.41,9.02,False,21.43,9.02
159.25,21.4,12.41,8.99,False,21.4,8.989999999999998
159.26,21.37,12.41,8.96,False,21.37,8.96
159.27,21.34,12.41,8.93,False,21.34,8.93
159.28,21.25,12.41,8.84,False,21.25,8.84
159.29,21.19,12.41,8.78,False,21.19,8.780000000000001
159.3,21.12,12.41,8.71,False,21.12,8.71
159.31,21.02,12.41,8.61,False,21.02,8.61
159.32,20.92,12.41,8.51,False,20.92,8.510000000000002
159.33,20.69,12.41,8.28,True,20.69,8.280000000000001
159.34,20.59,12.41,8.18,False,20.59,8.18
159.35,20.49,12.41,8.08,False,20.49,8.079999999999998
159.36,20.45,12.41,8.04,False,20.45,8.04
159.37,20.45,12.41,8.04,False,20.45,8.04
159.38,20.57,12.41,8.16,False,20.57,8.16
159.39,20.64,12.41,8.23,False,20.64,8.23
159.4,20.72,12.41,8.31,False,20.72,8.309999999999999
159.41,20.75,12.41,8.34,False,20.75,8.34
159.42,20.74,12.41,8.33,False,20.74,8.329999999999998
159.43,20.64,12.41,8.23,False,20.64,8.23
159.44,20.57,12.41,8.16,False,20.57,8.16
159.45,20.48,12.41,8.07,False,20.48,8.07
159.46,20.38,12.41,7.97,False,20.38,7.969999999999999
159.47,20.27,12.41,7.86,False,20.27,7.859999999999999
159.48,20.11,12.41,7.7,True,20.11,7.699999999999999
159.49,20.08,12.41,7.67,False,12.41000000000001,1.0658141036401503e-14
159.5,20.11,12.41,7.7,False,12.440000000000012,0.030000000000011795
159.51,20.16,12.41,7.75,False,13.342222222222233,0.9322222222222329
159.52,20.21,12.41,7.8,False,14.244444444444454,1.834444444444454
159.53,20.24,12.41,7.83,False,15.126666666666672,2.716666666666672
159.54,20.26,12.41,7.85,False,15.998888888888898,3.5888888888888975
159.55,20.24,12.41,7.83,False,16.831111111111117,4.4211111111111165
159.56,20.2,12.41,7.79,False,17.643333333333338,5.233333333333338
159.57,20.14,12.41,7.73,False,18.43555555555556,6.0255555555555596
159.58,20.07,12.41,7.66,False,19.21777777777778,6.80777777777778
159.59,19.93,12.41,7.52,False,19.93,7.52
159.6,19.86,12.41,7.45,False,19.86,7.449999999999999
159.61,19.8,12.41,7.39,False,19.8,7.390000000000001
159.62,19.74,12.41,7.33,False,19.74,7.329999999999998
159.63,19.69,12.41,7.28,False,19.69,7.280000000000001
159.64,19.6,12.41,7.19,False,19.6,7.190000000000001
159.65,19.55,12.41,7.14,False,19.55,7.140000000000001
159.66,19.51,12.41,7.1,False,19.51,7.100000000000001
159.67,19.45,12.41,7.04,False,19.45,7.039999999999999
159.68,19.37,12.41,6.96,False,19.37,6.960000000000001
159.69,19.14,12.41,6.73,True,19.14,6.73
159.7,19.0,12.41,6.59,False,19.0,6.59
159.71,18.82,12.41,6.41,True,18.82,6.41
159.72,18.63,12.41,6.22,True,18.63,6.219999999999999
159.73,18.44,12.41,6.03,True,18.44,6.030000000000001
159.74,18.09,12.41,5.68,True,18.09,5.68
159.75,17.94,12.41,5.53,True,17.94,5.530000000000001
159.76,17.81,12.41,5.4,False,17.81,5.399999999999999
159.77,17.71,12.41,5.3,False,17.71,5.300000000000001
159.78,17.63,12.41,5.22,False,17.63,5.219999999999999
159.79,17.57,12.41,5.16,False,17.57,5.16
159.8,17.44,12.41,5.03,False,17.44,5.030000000000001
159.81,17.38,12.41,4.97,False,17.38,4.969999999999999
159.82,17.3,12.41,4.89,False,17.3,4.890000000000001
159.83,17.23,12.41,4.82,False,17.23,4.82
159.84,17.18,12.41,4.77,False,17.18,4.77
159.85,17.09,12.41,4.68,False,17.09,4.68
159.86,17.06,12.41,4.65,False,17.06,4.649999999999999
159.87,17.03,12.41,4.62,False,17.03,4.620000000000001
159.88,16.98,12.41,4.57,False,16.98,4.57
159.89,16.91,12.41,4.5,False,16.91,4.5
159.9,16.78,12.41,4.37,False,16.78,4.370000000000001
159.91,16.73,12.41,4.32,False,16.73,4.32
159.92,16.7,12.41,4.29,False,16.7,4.289999999999999
159.93,16.7,12.41,4.29,False,16.7,4.289999999999999
159.94,16.71,12.41,4.3,False,16.71,4.300000000000001
159.95,16.74,12.41,4.33,False,16.74,4.329999999999998
159.96,16.76,12.41,4.35,False,16.76,4.350000000000001
159.97,16.79,12.41,4.38,False,16.79,4.379999999999999
159.98,16.82,12.41,4.41,False,16.82,4.41
159.99,16.85,12.41,4.44,False,16.85,4.440000000000001
160.0,16.96,12.41,4.55,False,16.96,4.550000000000001
160.01,17.05,12.41,4.64,False,17.05,4.640000000000001
160.02,17.17,12.41,4.76,False,17.17,4.760000000000002
160.03,17.32,12.41,4.91,True,17.32,4.91
160.04,17.49,12.41,5.08,True,17.49,5.079999999999998
160.05,17.66,12.41,5.25,True,17.66,5.25
160.06,18.02,12.41,5.61,True,18.02,5.609999999999999
160.07,18.17,12.41,5.76,True,18.17,5.760000000000002
160.08,18.3,12.41,5.89,False,18.3,5.890000000000001
160.09,18.39,12.41,5.98,False,18.39,5.98
160.1,18.46,12.41,6.05,False,18.46,6.050000000000001
160.11,18.59,12.41,6.18,False,18.59,6.18
160.12,18.65,12.41,6.24,False,18.65,6.239999999999998
160.13,18.7,12.41,6.29,False,18.7,6.289999999999999
160.14,18.72,12.41,6.31,False,18.72,6.309999999999999
160.15,18.72,12.41,6.31,False,18.72,6.309999999999999
160.16,18.7,12.41,6.29,False,18.7,6.289999999999999
160.17,18.71,12.41,6.3,False,18.71,6.300000000000001
160.18,18.74,12.41,6.33,False,18.74,6.329999999999998
160.19,18.79,12.41,6.38,False,18.79,6.379999999999999
160.2,18.88,12.41,6.47,False,18.88,6.469999999999999
160.21,19.11,12.41,6.7,True,19.11,6.699999999999999
160.22,19.24,12.41,6.83,False,19.24,6.829999999999998
160.23,19.37,12.41,6.96,False,19.37,6.960000000000001
160.24,19.49,12.41,7.08,False,19.49,7.079999999999998
160.25,19.59,12.41,7.18,False,19.59,7.18
160.26,19.72,12.41,7.31,False,19.72,7.309999999999999
160.27,19.75,12.41,7.34,False,19.75,7.34
160.28,19.73,12.41,7.32,False,19.73,7.32
160.29,19.7,12.41,7.29,False,19.7,7.289999999999999
160.3,19.66,12.41,7.25,False,19.66,7.25
160.31,19.63,12.41,7.22,False,19.63,7.219999999999999
160.32,19.61,12.41,7.2,False,19.61,7.199999999999999
160.33,19.61,12.41,7.2,False,19.61,7.199999999999999
160.34,19.64,12.41,7.23,False,19.64,7.23
160.35,19.68,12.41,7.27,False,19.68,7.27
160.36,19.71,12.41,7.3,False,19.71,7.300000000000001
160.37,19.74,12.41,7.33,False,19.74,7.329999999999998
160.38,19.73,12.41,7.32,False,19.73,7.32
160.39,19.7,12.41,7.29,False,19.7,7.289999999999999
160.4,19.64,12.41,7.23,False,19.64,7.23
160.41,19.57,12.41,7.16,False,19.57,7.16
160.43,19.4,12.41,6.99,False,19.4,6.989999999999998
160.44,19.32,12.41,6.91,False,19.32,6.91
160.44,19.23,12.41,6.82,False,19.23,6.82
160.46,19.15,12.41,6.74,False,19.15,6.739999999999998
160.46,19.07,12.41,6.66,False,19.07,6.66
160.47,18.91,12.41,6.5,True,18.91,6.5
160.48,18.83,12.41,6.42,False,18.83,6.419999999999998
160.49,18.75,12.41,6.34,False,12.409999999999997,3.552713678800501e-15
160.5,18.65,12.41,6.24,False,12.309999999999995,0.10000000000000497
160.51,18.56,12.41,6.15,False,12.92444444444444,0.5144444444444396
160.52,18.38,12.41,5.97,True,13.448888888888884,1.0388888888888843
160.53,18.3,12.41,5.89,False,14.07333333333333,1.6633333333333304
160.54,18.21,12.41,5.8,False,14.687777777777777,2.277777777777777
160.55,18.13,12.41,5.72,False,15.31222222222222,2.9022222222222194
160.56,18.06,12.41,5.65,False,15.946666666666664,3.5366666666666635
160.57,18.01,12.41,5.6,False,16.601111111111113,4.191111111111113
160.58,17.99,12.41,5.58,False,17.285555555555554,4.875555555555554
160.59,18.01,12.41,5.6,False,18.01,5.600000000000001
160.6,18.05,12.41,5.64,False,18.05,5.640000000000001
160.61,18.08,12.41,5.67,False,18.08,5.669999999999998
160.62,18.07,12.41,5.66,False,18.07,5.66
160.63,17.96,12.41,5.55,False,17.96,5.550000000000001
160.64,17.87,12.41,5.46,False,17.87,5.460000000000001
160.65,17.71,12.41,5.3,True,17.71,5.300000000000001
160.66,17.52,12.41,5.11,True,17.52,5.109999999999999
