Timestamp_(ms),Type,step,Magnetic_Field_Magnitude,gyroSumFromstart0,compass,GroundTruth,value_4,value_5,turns,GroundTruthHeadingComputed,GyroStartByGroundTruth
1740465095093,Compass,16.0,43.806169300111144,6.048313,326.45132,0.0,0.0,0.0,0,33.98506131160593,6.048313000000007
1740465095113,Compass,16.0,43.795735023515704,6.0637546,326.3976,0.0,0.0,0.0,0,33.98506131160593,6.063754599999982
1740465095133,Compass,16.0,43.81945379908335,6.015519,326.64413,0.0,0.0,0.0,0,33.98506131160593,6.015518999999983
1740465095153,Compass,16.0,43.9001441483966,5.948668,326.30353,0.0,0.0,0.0,0,33.98506131160593,5.948667999999998
1740465095173,Compass,16.0,43.93234322512288,5.8508034,325.5903,0.0,0.0,0.0,0,33.98506131160593,5.850803400000018
1740465095193,Compass,16.0,43.845654359924886,5.8138194,324.5897,0.0,0.0,0.0,0,33.98506131160593,5.8138194
1740465095213,Compass,16.0,44.07544136194214,5.8362474,324.06653,0.0,0.0,0.0,0,33.98506131160593,5.836247399999991
1740465095233,Compass,16.0,44.148984274839215,5.961502,324.4081,0.0,0.0,0.0,0,33.98506131160593,5.961501999999996
1740465095253,Compass,16.0,44.11163041081116,6.075379,325.136,0.0,0.0,0.0,0,33.98506131160593,6.075378999999998
1740465095273,Compass,16.0,44.20005125845445,6.207359,325.63312,0.0,0.0,0.0,0,33.98506131160593,6.207358999999997
1740465095293,Compass,16.0,44.312676304303714,6.1836405,326.67453,0.0,0.0,0.0,0,33.98506131160593,6.183640500000024
1740465095313,Compass,16.0,44.32528024446095,6.092506,326.97916,0.0,0.0,0.0,0,33.98506131160593,6.092506000000014
1740465095333,Compass,16.0,44.10985930038771,6.1180315,326.0209,0.0,0.0,0.0,0,33.98506131160593,6.118031499999972
1740465095353,Compass,16.0,44.16543826908095,6.058567,326.55124,0.0,0.0,0.0,0,33.98506131160593,6.058566999999982
1740465095373,Compass,16.0,44.20243736209577,5.9336085,326.70578,0.0,0.0,0.0,0,33.98506131160593,5.933608499999991
1740465095393,Compass,16.0,44.094757695785106,5.882124,326.59982,0.0,0.0,0.0,0,33.98506131160593,5.882123999999976
1740465095413,Compass,16.0,43.932698884202416,5.817071,326.57092,0.0,0.0,0.0,0,33.98506131160593,5.8170709999999985
1740465095433,Compass,16.0,43.90103394283556,5.6616507,325.95337,0.0,0.0,0.0,0,33.98506131160593,5.661650699999996
1740465095453,Compass,16.0,43.86988039931269,5.5897846,325.43594,0.0,0.0,0.0,0,33.98506131160593,5.589784599999973
1740465095474,Compass,16.0,43.88808565544868,5.602937,325.5097,0.0,0.0,0.0,0,33.98506131160593,5.602936999999997
1740465095493,Compass,16.0,44.19351090657994,5.6077857,325.96005,0.0,0.0,0.0,0,33.98506131160593,5.607785700000022
1740465095513,Compass,16.0,44.36870553949033,5.6146307,325.7304,0.0,0.0,0.0,0,33.98506131160593,5.614630700000021
1740465095533,Compass,16.0,44.66634114464716,5.765156,324.7809,0.0,0.0,0.0,0,33.98506131160593,5.76515599999999
1740465095554,Compass,16.0,44.717210403266435,5.875377,324.80264,0.0,0.0,0.0,0,33.98506131160593,5.8753770000000145
1740465095574,Compass,16.0,44.65029045258272,5.880814,326.76892,0.0,0.0,0.0,0,33.98506131160593,5.880813999999987
1740465095593,Compass,16.0,44.560439994461454,5.878979,325.09195,0.0,0.0,0.0,0,33.98506131160593,5.878979000000015
1740465095613,Compass,16.0,44.60276056479016,5.9135866,325.12195,0.0,0.0,0.0,0,33.98506131160593,5.913586599999974
1740465095634,Compass,16.0,44.61589542976808,5.909745,325.8189,0.0,0.0,0.0,0,33.98506131160593,5.909744999999987
1740465095653,Compass,16.0,44.436269321917656,5.8467865,325.91312,0.0,0.0,0.0,0,33.98506131160593,5.846786500000007
1740465095673,Compass,16.0,44.20376291957507,5.7498555,325.2215,0.0,0.0,0.0,0,33.98506131160593,5.749855500000024
1740465095693,Compass,16.0,44.07437783168357,5.6341066,324.50027,0.0,0.0,0.0,0,33.98506131160593,5.6341065999999955
1740465095714,Compass,16.0,43.74437463834636,5.601517,324.05383,0.0,0.0,0.0,0,33.98506131160593,5.601517000000001
1740465095733,Compass,16.0,43.83794731736421,5.6299562,324.1905,0.0,0.0,0.0,0,33.98506131160593,5.629956199999981
1740465095753,Compass,16.0,43.721687267304766,5.715978,324.98306,0.0,0.0,0.0,0,33.98506131160593,5.715978000000007
1740465095773,Compass,16.0,43.94750063996814,5.755386,325.60602,0.0,0.0,0.0,0,33.98506131160593,5.755385999999987
1740465095794,Compass,16.0,43.89658479027725,5.795893,324.98648,0.0,0.0,0.0,0,33.98506131160593,5.795892999999978
1740465095813,Compass,16.0,43.80679349427438,5.83187,325.09396,0.0,0.0,0.0,0,33.98506131160593,5.831869999999981
1740465095833,Compass,16.0,44.04906710135869,5.858555,325.39294,0.0,0.0,0.0,0,33.98506131160593,5.858555000000024
1740465095853,Compass,16.0,44.07455508850884,5.8841147,325.7688,0.0,0.0,0.0,0,33.98506131160593,5.884114699999998
1740465095873,Compass,16.0,43.98099731702318,5.907468,325.51517,0.0,0.0,0.0,0,33.98506131160593,5.907467999999994
1740465095893,Compass,16.0,44.17375139718156,5.954165,325.45807,0.0,0.0,0.0,0,33.98506131160593,5.954164999999989
1740465095913,Compass,16.0,44.00590336818459,5.9803214,325.77866,0.0,0.0,0.0,0,33.98506131160593,5.98032139999998
1740465095933,Compass,16.0,44.099009696930835,5.983318,326.05814,0.0,0.0,0.0,0,33.98506131160593,5.983317999999997
1740465095953,Compass,16.0,44.039178225189445,5.950274,325.5594,0.0,0.0,0.0,0,33.98506131160593,5.950273999999979
1740465095973,Compass,16.0,44.05664854763694,5.956216,325.45416,0.0,0.0,0.0,0,33.98506131160593,5.9562159999999835
1740465095993,Compass,16.0,44.13690526362264,6.0016627,325.94812,0.0,0.0,0.0,0,33.98506131160593,6.001662699999997
1740465096013,Compass,16.0,44.07149730835112,6.037436,326.59756,0.0,0.0,0.0,0,33.98506131160593,6.037436000000014
1740465096033,Compass,16.0,43.947278428248545,6.050212,326.02374,0.0,0.0,0.0,0,33.98506131160593,6.050211999999988
1740465096053,Compass,16.0,44.209904150540744,6.0586953,326.3383,0.0,0.0,0.0,0,33.98506131160593,6.058695300000011
1740465096073,Compass,16.0,44.269946069540225,6.03121,326.88342,0.0,0.0,0.0,0,33.98506131160593,6.031209999999987
1740465096093,Compass,16.0,44.40078476220888,5.9974213,326.2906,0.0,0.0,0.0,0,33.98506131160593,5.997421299999985
1740465096113,Compass,16.0,44.393658049320514,5.9542804,326.15692,0.0,0.0,0.0,0,33.98506131160593,5.954280400000016
1740465096133,Compass,16.0,44.46632328234481,5.9276695,326.14194,0.0,0.0,0.0,0,33.98506131160593,5.927669499999979
1740465096153,Compass,16.0,44.38177765141906,5.916104,325.42386,0.0,0.0,0.0,0,33.98506131160593,5.9161040000000185
1740465096173,Compass,16.0,44.44984884676212,5.915635,325.28275,0.0,0.0,0.0,0,33.98506131160593,5.915635000000009
1740465096193,Compass,16.0,44.28648742844707,5.909508,325.51083,0.0,0.0,0.0,0,33.98506131160593,5.909508000000017
1740465096213,Compass,16.0,44.348275403334455,5.921149,325.78983,0.0,0.0,0.0,0,33.98506131160593,5.921149000000014
1740465096233,Compass,16.0,44.38547411597628,5.9380918,325.65674,0.0,0.0,0.0,0,33.98506131160593,5.938091799999995
1740465096253,Compass,16.0,44.293278623849915,5.959354,325.569,0.0,0.0,0.0,0,33.98506131160593,5.959354000000019
1740465096273,Compass,16.0,44.29208803499785,5.979726,325.68063,0.0,0.0,0.0,0,33.98506131160593,5.979726000000028
1740465096293,Compass,16.0,44.21122948414803,5.9876647,325.73642,0.0,0.0,0.0,0,33.98506131160593,5.987664699999982
1740465096313,Compass,16.0,43.96283053614724,5.9942117,326.0655,0.0,0.0,0.0,0,33.98506131160593,5.994211699999994
1740465096333,Compass,16.0,43.95194463843437,5.998622,325.77057,0.0,0.0,0.0,0,33.98506131160593,5.998622000000012
1740465096353,Compass,16.0,43.93394366830731,5.9999037,325.90643,0.0,0.0,0.0,0,33.98506131160593,5.999903700000004
1740465096373,Compass,16.0,44.02068050927882,5.9864535,326.64276,0.0,0.0,0.0,0,33.98506131160593,5.986453499999982
1740465096393,Compass,16.0,44.20005125845445,5.972423,326.5179,0.0,0.0,0.0,0,33.98506131160593,5.972422999999992
1740465096413,Compass,16.0,44.06941435111205,5.9341846,326.13992,0.0,0.0,0.0,0,33.98506131160593,5.9341845999999805
1740465096433,Compass,16.0,44.15615047759485,5.88803,326.2601,0.0,0.0,0.0,0,33.98506131160593,5.888030000000015
1740465096453,Compass,16.0,44.27590167066053,5.849065,325.796,0.0,0.0,0.0,0,33.98506131160593,5.849064999999996
1740465096488,Compass,16.0,44.16424423388223,5.836483,325.78296,0.0,0.0,0.0,0,213.04379155097664,5.836482999999987
1740465096494,Compass,16.0,44.449189742333886,5.8369403,325.96707,0.0,0.0,0.0,0,213.04379155097664,5.836940299999981
1740465096513,Compass,16.0,44.752793208916025,5.8078747,326.35544,0.0,0.0,0.0,0,213.04379155097664,5.8078747000000135
1740465096533,Compass,16.0,44.6592130752435,5.741478,326.1125,0.0,0.0,0.0,0,213.04379155097664,5.741477999999972
1740465096553,Compass,16.0,44.72162158844422,5.7189436,325.46158,0.0,0.0,0.0,0,213.04379155097664,5.718943599999989
1740465096573,Compass,16.0,44.27316660517971,5.7089095,325.19147,0.0,0.0,0.0,0,213.04379155097664,5.708909500000004
1740465096593,Compass,16.0,44.1924060218495,5.6942115,325.23627,0.0,0.0,0.0,0,213.04379155097664,5.694211499999994
1740465096613,Compass,16.0,44.04946615737811,5.6905627,325.33542,0.0,0.0,0.0,0,213.04379155097664,5.690562699999987
1740465096633,Compass,16.0,43.993119135269325,5.742352,324.89557,0.0,0.0,0.0,0,213.04379155097664,5.742351999999983
1740465096653,Compass,16.0,44.043169518666566,5.791401,325.12015,0.0,0.0,0.0,0,213.04379155097664,5.791401000000008
1740465096673,Compass,16.0,44.043169518666566,5.866059,325.44077,0.0,0.0,0.0,0,213.04379155097664,5.866059000000007
1740465096693,Compass,16.0,43.951544696972825,5.893631,325.8962,0.0,0.0,0.0,0,213.04379155097664,5.893631000000028
1740465096713,Compass,16.0,43.81544212660646,5.864434,326.697,0.0,0.0,0.0,0,213.04379155097664,5.864434000000017
1740465096733,Compass,16.0,43.889910215788774,5.78471,326.24423,0.0,0.0,0.0,0,213.04379155097664,5.784710000000018
1740465096753,Compass,16.0,44.11251593935671,5.7745423,325.373,0.0,0.0,0.0,0,213.04379155097664,5.774542300000007
1740465096773,Compass,16.0,44.13053258516149,5.7949047,325.58728,0.0,0.0,0.0,0,213.04379155097664,5.794904700000018
1740465096793,Compass,16.0,44.02640365451169,5.790874,325.7736,0.0,0.0,0.0,0,213.04379155097664,5.790873999999974
1740465096813,Compass,16.0,43.90957505203165,5.7748437,325.7702,0.0,0.0,0.0,0,213.04379155097664,5.7748437000000195
1740465096833,Compass,16.0,44.00843314070611,5.7254043,326.00522,0.0,0.0,0.0,0,213.04379155097664,5.72540429999998
1740465096853,Compass,16.0,43.92723030763492,5.693013,325.81128,0.0,0.0,0.0,0,213.04379155097664,5.693013000000008
1740465096873,Compass,16.0,43.9451451385702,5.7133584,324.69632,0.0,0.0,0.0,0,213.04379155097664,5.713358400000004
1740465096893,Compass,16.0,44.094403343848526,5.778629,324.87656,0.0,0.0,0.0,0,213.04379155097664,5.7786290000000236
1740465096913,Compass,16.0,43.85759091936081,5.770401,326.1201,0.0,0.0,0.0,0,213.04379155097664,5.770400999999993
1740465096933,Compass,16.0,43.90672820024284,5.733619,325.71704,0.0,0.0,0.0,0,213.04379155097664,5.733618999999976
1740465096953,Compass,16.0,44.09329597569227,5.6953897,325.99323,0.0,0.0,0.0,0,213.04379155097664,5.695389700000021
1740465096973,Compass,16.0,44.322768556352614,5.601231,326.29663,0.0,0.0,0.0,0,213.04379155097664,5.601230999999984
1740465096993,Compass,16.0,44.297864296712994,5.488078,325.1181,0.0,0.0,0.0,0,213.04379155097664,5.488077999999973
1740465097013,Compass,16.0,44.4040837789724,5.4900093,324.37424,0.0,0.0,0.0,0,213.04379155097664,5.490009299999997
1740465097033,Compass,16.0,44.4238287690289,5.503276,325.33026,0.0,0.0,0.0,0,213.04379155097664,5.503276000000028
1740465097053,Compass,16.0,44.53628261036163,5.4879136,325.62802,0.0,0.0,0.0,0,213.04379155097664,5.487913600000013
1740465097073,Compass,16.0,44.517728210231034,5.481511,325.70575,0.0,0.0,0.0,0,213.04379155097664,5.481511000000012
1740465097093,Compass,16.0,44.69082155487858,5.485906,326.15924,0.0,0.0,0.0,0,213.04379155097664,5.485906
1740465097113,Compass,16.0,44.64731584877192,5.4850125,325.68665,0.0,0.0,0.0,0,213.04379155097664,5.485012499999982
1740465097133,Compass,16.0,44.535142373747945,5.4664016,325.83563,0.0,0.0,0.0,0,213.04379155097664,5.466401599999983
1740465097153,Compass,16.0,44.378961090814194,5.415296,325.91147,0.0,0.0,0.0,0,213.04379155097664,5.415296000000012
1740465097174,Compass,16.0,44.46465415079712,5.3646755,325.5122,0.0,0.0,0.0,0,213.04379155097664,5.364675499999976
1740465097193,Compass,16.0,44.45670295354796,5.3049793,325.6804,0.0,0.0,0.0,0,213.04379155097664,5.304979300000014
1740465097213,Compass,16.0,44.49174783035614,5.2692003,325.33795,0.0,0.0,0.0,0,213.04379155097664,5.269200300000023
1740465097233,Compass,16.0,44.36690066930527,5.2370186,324.7978,0.0,0.0,0.0,0,213.04379155097664,5.237018599999999
1740465097254,Compass,16.0,44.34250570840579,5.20043,324.97934,0.0,0.0,0.0,0,213.04379155097664,5.200429999999983
1740465097273,Compass,16.0,44.07544136194214,5.173068,325.47437,0.0,0.0,0.0,0,213.04379155097664,5.173068000000001
1740465097293,Compass,16.0,44.23565268818807,5.138789,326.5008,0.0,0.0,0.0,0,213.04379155097664,5.138788999999974
1740465097313,Compass,16.0,44.11127619441542,5.0798473,325.1234,0.0,0.0,0.0,0,213.04379155097664,5.079847299999983
1740465097334,Compass,16.0,44.08682839012124,5.0284595,324.1439,0.0,0.0,0.0,0,213.04379155097664,5.028459499999997
1740465097353,Compass,16.0,44.19311315125921,4.9299173,324.42126,0.0,0.0,0.0,0,213.04379155097664,4.9299173
1740465097373,Compass,16.0,44.09373892629202,4.88801,324.54617,0.0,0.0,0.0,0,213.04379155097664,4.888010000000008
1740465097393,Compass,16.0,44.000443889806384,4.877801,324.36307,0.0,0.0,0.0,0,213.04379155097664,4.877800999999977
1740465097413,Compass,16.0,43.944078454895376,4.851287,324.49173,0.0,0.0,0.0,0,213.04379155097664,4.8512870000000134
1740465097433,Compass,16.0,44.14274607735681,4.811974,324.25323,0.0,0.0,0.0,0,213.04379155097664,4.811974000000021
1740465097453,Compass,16.0,44.3544406598708,4.7881346,324.01724,0.0,0.0,0.0,0,213.04379155097664,4.788134599999978
1740465097473,Compass,16.0,44.29208803499785,4.7872376,324.41333,0.0,0.0,0.0,0,213.04379155097664,4.787237600000026
1740465097493,Compass,16.0,44.435917693348024,4.7748833,324.60397,0.0,0.0,0.0,0,213.04379155097664,4.774883299999999
1740465097513,Compass,16.0,44.599388658926706,4.755737,324.7771,0.0,0.0,0.0,0,213.04379155097664,4.7557370000000105
1740465097533,Compass,16.0,44.40637095338911,4.7589393,325.14142,0.0,0.0,0.0,0,213.04379155097664,4.758939300000009
1740465097553,Compass,16.0,44.56749621360841,4.7828846,324.81076,0.0,0.0,0.0,0,213.04379155097664,4.7828845999999885
1740465097574,Compass,16.0,44.599388658926706,4.820064,325.12106,0.0,0.0,0.0,0,213.04379155097664,4.820064000000002
1740465097593,Compass,16.0,44.61734002884977,4.834738,325.64618,0.0,0.0,0.0,0,213.04379155097664,4.834738000000016
1740465097613,Compass,16.0,44.555837510364455,4.8368874,325.42303,0.0,0.0,0.0,0,213.04379155097664,4.836887400000023
1740465097633,Compass,16.0,44.417409312115446,4.8357997,325.04135,0.0,0.0,0.0,0,213.04379155097664,4.8357996999999955
1740465097653,Compass,16.0,44.31038429363934,4.843944,324.29276,0.0,0.0,0.0,0,213.04379155097664,4.843944000000022
1740465097673,Compass,16.0,44.2483668483934,4.874525,324.5407,0.0,0.0,0.0,0,213.04379155097664,4.8745250000000055
1740465097693,Compass,16.0,44.070079135395254,4.884191,324.912,0.0,0.0,0.0,0,213.04379155097664,4.884190999999987
1740465097713,Compass,16.0,44.18864920712105,4.902011,324.40707,0.0,0.0,0.0,0,213.04379155097664,4.902011000000016
1740465097733,Compass,16.0,43.88768513205043,4.8978558,325.0331,0.0,0.0,0.0,0,213.04379155097664,4.897855800000002
1740465097753,Compass,16.0,43.83964030988393,4.851783,325.6953,0.0,0.0,0.0,0,213.04379155097664,4.851783000000012
1740465097773,Compass,16.0,43.909930895527495,4.8596225,324.17407,0.0,0.0,0.0,0,213.04379155097664,4.8596225
1740465097793,Compass,16.0,43.81651194184676,4.8745275,324.4157,0.0,0.0,0.0,0,213.04379155097664,4.874527499999999
1740465097813,Compass,16.0,43.92723030763492,4.851988,324.67395,0.0,0.0,0.0,0,213.04379155097664,4.851988000000006
1740465097833,Compass,16.0,43.9834397103046,4.8395286,324.5787,0.0,0.0,0.0,0,213.04379155097664,4.839528599999994
1740465097853,Compass,16.0,44.06493787582141,4.8650775,324.23322,0.0,0.0,0.0,0,213.04379155097664,4.865077499999984
1740465097873,Compass,16.0,44.12008648280282,4.885275,324.5068,0.0,0.0,0.0,0,213.04379155097664,4.885274999999979
1740465097893,Compass,16.0,44.0800496965464,4.886229,325.2238,0.0,0.0,0.0,0,213.04379155097664,4.886229000000014
1740465097913,Compass,16.0,44.161856066632886,4.882541,325.08508,0.0,0.0,0.0,0,213.04379155097664,4.882541000000003
1740465097933,Compass,16.0,44.25255995419926,4.885204,324.7201,0.0,0.0,0.0,0,213.04379155097664,4.8852039999999874
1740465097953,Compass,16.0,44.31342558976907,4.879868,324.78766,0.0,0.0,0.0,0,213.04379155097664,4.879867999999988
1740465097973,Compass,16.0,44.24125973003029,4.86071,324.6933,0.0,0.0,0.0,0,213.04379155097664,4.860709999999983
1740465097993,Compass,16.0,44.43719233367473,4.8651657,324.84958,0.0,0.0,0.0,0,213.04379155097664,4.865165699999977
1740465098013,Compass,16.0,44.40870199071349,4.8872776,324.7158,0.0,0.0,0.0,0,213.04379155097664,4.887277600000004
1740465098033,Compass,16.0,44.448179096561425,4.8988824,325.222,0.0,0.0,0.0,0,213.04379155097664,4.898882399999991
1740465098053,Compass,16.0,44.45494559101383,4.8935947,325.25528,0.0,0.0,0.0,0,213.04379155097664,4.893594699999994
1740465098073,Compass,16.0,44.32272449037852,4.897454,324.81937,0.0,0.0,0.0,0,213.04379155097664,4.897453999999982
1740465098093,Compass,16.0,44.42431238916366,4.8942037,325.16086,0.0,0.0,0.0,0,213.04379155097664,4.894203699999991
1740465098113,Compass,16.0,44.37002612969706,4.8946576,324.901,0.0,0.0,0.0,0,213.04379155097664,4.894657600000016
1740465098133,Compass,16.0,44.41798094522082,4.9154243,324.56503,0.0,0.0,0.0,0,213.04379155097664,4.915424299999984
1740465098153,Compass,16.0,44.45894349003359,4.936474,324.94913,0.0,0.0,0.0,0,213.04379155097664,4.936473999999976
1740465098173,Compass,16.0,44.15004600790355,4.9530144,324.95142,0.0,0.0,0.0,0,213.04379155097664,4.953014399999972
1740465098193,Compass,16.0,44.01043022682237,4.980282,325.2766,0.0,0.0,0.0,0,213.04379155097664,4.980281999999988
1740465098218,Compass,16.0,43.88821916243583,5.0151677,325.0631,0.0,0.0,0.0,0,213.04379155097664,5.015167700000006
1740465098235,Compass,16.0,43.840486781626865,5.0580316,325.23303,0.0,0.0,0.0,0,213.04379155097664,5.0580315999999925
1740465098253,Compass,16.0,43.678200011561835,5.0998044,325.32086,0.0,0.0,0.0,0,213.04379155097664,5.099804399999982
1740465098273,Compass,16.0,43.73236251621904,5.0941625,325.57297,0.0,0.0,0.0,0,213.04379155097664,5.094162499999982
1740465098293,Compass,16.0,43.8303726027968,5.057111,324.97034,0.0,0.0,0.0,0,213.04379155097664,5.05711100000002
1740465098313,Compass,16.0,43.66777988402891,5.0444536,324.9239,0.0,0.0,0.0,0,213.04379155097664,5.044453599999997
1740465098333,Compass,16.0,43.69143401457544,5.0350423,325.0083,0.0,0.0,0.0,0,213.04379155097664,5.035042299999986
1740465098353,Compass,16.0,43.83424923789616,5.00701,324.85464,0.0,0.0,0.0,0,213.04379155097664,5.00700999999998
1740465098373,Compass,16.0,43.83340264569931,5.0115256,324.76242,0.0,0.0,0.0,0,213.04379155097664,5.011525600000027
1740465098393,Compass,16.0,44.08966361291499,5.006106,324.93536,0.0,0.0,0.0,0,213.04379155097664,5.006105999999988
1740465098413,Compass,16.0,43.97775538553554,4.9588614,325.55313,0.0,0.0,0.0,0,213.04379155097664,4.958861399999989
1740465098433,Compass,16.0,44.14973633839731,4.8880186,325.28262,0.0,0.0,0.0,0,213.04379155097664,4.888018600000009
1740465098453,Compass,16.0,44.101666989468775,4.801107,324.77383,0.0,0.0,0.0,0,213.04379155097664,4.801107000000002
1740465098474,Compass,16.0,43.95216682656272,4.7673535,325.1313,0.0,0.0,0.0,0,213.04379155097664,4.767353500000013
1740465098493,Compass,16.0,44.00328467853281,4.760571,324.8983,0.0,0.0,0.0,0,213.04379155097664,4.760571000000027
1740465098514,Compass,16.0,44.158362033707725,4.7589083,324.8821,0.0,0.0,0.0,0,213.04379155097664,4.758908299999973
1740465098533,Compass,16.0,44.25379574115649,4.7609005,324.73248,0.0,0.0,0.0,0,213.04379155097664,4.760900499999991
1740465098554,Compass,16.0,44.32232789464019,4.765655,325.26184,0.0,0.0,0.0,0,213.04379155097664,4.765654999999981
1740465098573,Compass,16.0,44.29072102314434,4.7613583,325.92014,0.0,0.0,0.0,0,213.04379155097664,4.7613582999999835
1740465098593,Compass,16.0,44.35197466009828,4.746566,325.64038,0.0,0.0,0.0,0,213.04379155097664,4.746565999999973
1740465098613,Compass,16.0,44.40795431282554,4.762785,325.01694,0.0,0.0,0.0,0,213.04379155097664,4.762785000000008
1740465098635,Compass,16.0,44.435917693348024,4.791244,325.2331,0.0,0.0,0.0,0,213.04379155097664,4.791244000000006
1740465098653,Compass,16.0,44.43684071240889,4.793215,325.2438,0.0,0.0,0.0,0,213.04379155097664,4.793214999999975
1740465098673,Compass,16.0,44.35100583695933,4.762422,325.3464,0.0,0.0,0.0,0,213.04379155097664,4.762422000000015
1740465098693,Compass,16.0,44.17118687560931,4.7301455,325.2384,0.0,0.0,0.0,0,213.04379155097664,4.730145499999992
1740465098715,Compass,16.0,43.841466886385085,4.726334,324.8352,0.0,0.0,0.0,0,213.04379155097664,4.7263340000000085
1740465098733,Compass,16.0,43.98992249652186,4.722397,324.72974,0.0,0.0,0.0,0,213.04379155097664,4.722397000000001
1740465098753,Compass,16.0,44.02742398210461,4.709909,324.73798,0.0,0.0,0.0,0,213.04379155097664,4.709908999999982
1740465098773,Compass,16.0,44.13004574550088,4.7105055,324.7336,0.0,0.0,0.0,0,213.04379155097664,4.710505500000011
1740465098795,Compass,16.0,44.07260522422064,4.70682,324.4381,0.0,0.0,0.0,0,213.04379155097664,4.706819999999993
1740465098813,Compass,16.0,44.170921571776155,4.7153277,324.398,0.0,0.0,0.0,0,213.04379155097664,4.715327699999989
1740465098833,Compass,16.0,44.180913582677306,4.734576,324.59622,0.0,0.0,0.0,0,213.04379155097664,4.734576000000004
1740465098853,Compass,16.0,44.14380796046032,4.738403,325.15775,0.0,0.0,0.0,0,213.04379155097664,4.738403000000005
1740465098875,Compass,16.0,44.05704753498582,4.7253327,325.31915,0.0,0.0,0.0,0,213.04379155097664,4.725332700000024
1740465098893,Compass,16.0,44.22434814386754,4.723199,324.66718,0.0,0.0,0.0,0,213.04379155097664,4.723199000000022
1740465098913,Compass,16.0,44.317127755530365,4.755987,324.2523,0.0,0.0,0.0,0,213.04379155097664,4.755987000000005
1740465098933,Compass,16.0,44.218076408297094,4.7851686,324.8723,0.0,0.0,0.0,0,213.04379155097664,4.78516860000002
1740465098955,Compass,16.0,44.19315734647164,4.785624,325.54358,0.0,0.0,0.0,0,213.04379155097664,4.785623999999984
1740465098973,Compass,16.0,44.00585898491245,4.7516756,325.44577,0.0,0.0,0.0,0,213.04379155097664,4.751675599999999
1740465098993,Compass,16.0,43.92082720646322,4.735428,324.80798,0.0,0.0,0.0,0,213.04379155097664,4.735428000000013
1740465099013,Compass,16.0,43.87971840725507,4.73447,324.2977,0.0,0.0,0.0,0,213.04379155097664,4.7344699999999875
1740465099035,Compass,16.0,43.878427572669466,4.756701,324.0866,0.0,0.0,0.0,0,213.04379155097664,4.756701000000021
1740465099053,Compass,16.0,43.97589005637066,4.7672987,324.54428,0.0,0.0,0.0,0,213.04379155097664,4.767298700000026
1740465099073,Compass,16.0,43.90672820024284,4.759834,324.42505,0.0,0.0,0.0,0,213.04379155097664,4.759834000000012
1740465099093,Compass,16.0,43.813748199052775,4.769628,324.29114,0.0,0.0,0.0,0,213.04379155097664,4.7696280000000115
1740465099116,Compass,16.0,43.92527390352848,4.775936,324.3601,0.0,0.0,0.0,0,213.04379155097664,4.7759360000000015
1740465099133,Compass,16.0,43.878427572669466,4.79051,324.5949,0.0,0.0,0.0,0,213.04379155097664,4.790509999999983
1740465099153,Compass,16.0,44.19947680685824,4.7822113,324.57092,0.0,0.0,0.0,0,213.04379155097664,4.782211299999972
1740465099173,Compass,16.0,44.381733644034234,4.7204437,324.28992,0.0,0.0,0.0,0,213.04379155097664,4.720443699999976
1740465099195,Compass,16.0,44.43613746153011,4.7152777,323.8671,0.0,0.0,0.0,0,213.04379155097664,4.7152777000000015
1740465099213,Compass,16.0,44.47387751534602,4.7468333,324.25436,0.0,0.0,0.0,0,213.04379155097664,4.746833299999992
1740465099233,Compass,16.0,44.4004328526198,4.7633786,324.42065,0.0,0.0,0.0,0,213.04379155097664,4.76337860000001
1740465099253,Compass,16.0,44.51952696570349,4.7550077,324.5151,0.0,0.0,0.0,0,213.04379155097664,4.7550077000000215
1740465099275,Compass,16.0,44.42523564934687,4.743548,324.41565,0.0,0.0,0.0,0,213.04379155097664,4.743547999999976
1740465099293,Compass,16.0,44.543868826135885,4.710464,324.555,0.0,0.0,0.0,0,213.04379155097664,4.710464000000002
1740465099313,Compass,16.0,44.65497067796596,4.708011,323.8802,0.0,0.0,0.0,0,213.04379155097664,4.708010999999999
1740465099333,Compass,16.0,44.49850769969708,4.756444,323.96686,0.0,0.0,0.0,0,213.04379155097664,4.756443999999988
1740465099353,Compass,16.0,44.34933236532429,4.793564,324.41748,0.0,0.0,0.0,0,213.04379155097664,4.7935640000000035
1740465099373,Compass,16.0,44.301435501572634,4.8248177,324.63354,0.0,0.0,0.0,0,213.04379155097664,4.824817699999983
1740465099393,Compass,16.0,44.358667769106866,4.845771,324.4903,0.0,0.0,0.0,0,213.04379155097664,4.845771000000013
1740465099413,Compass,16.0,44.45055188071347,4.8517365,324.36063,0.0,0.0,0.0,0,213.04379155097664,4.851736500000015
1740465099437,Compass,16.0,44.40474355291335,4.8855352,324.78207,0.0,0.0,0.0,0,213.04379155097664,4.8855351999999925
1740465099453,Compass,16.0,44.31078099627674,4.9112754,324.74808,0.0,0.0,0.0,0,213.04379155097664,4.911275400000022
1740465099473,Compass,16.0,44.111940347824195,4.941458,324.66962,0.0,0.0,0.0,0,213.04379155097664,4.9414580000000115
1740465099493,Compass,16.0,44.18612975244607,4.9803457,324.8807,0.0,0.0,0.0,0,213.04379155097664,4.980345699999987
1740465099513,Compass,16.0,44.08642967229258,4.994307,325.23682,0.0,0.0,0.0,0,213.04379155097664,4.994306999999992
